CUSTOMER_ID,ESENT,EOPENRATE,ECLICKRATE
9QYPBQ,31,6.451612903,0
VH5UQA,29,31.03448276,13.79310345
YHYUEN,44,9.090909091,6.818181818
JQPWTQ,34,5.882352941,5.882352941
62VEWZ,34,20.58823529,2.941176471
X25N9S,1,100,0
KBZZ8X,28,28.57142857,7.142857143
WQHMMN,31,12.90322581,0
MASUXL,30,26.66666667,0
R7H3MS,33,24.24242424,6.060606061
XMY89A,30,40,13.33333333
UJABUR,33,72.72727273,15.15151515
62KDAD,33,0,0
5ZREYM,35,8.571428571,0
Q2V4ST,28,96.42857143,0
9GP4AM,36,5.555555556,0
S3QUP9,33,24.24242424,9.090909091
5HVTUH,28,7.142857143,3.571428571
ZV7VET,32,15.625,0
ATDK4M,34,55.88235294,11.76470588
MEGCQS,8,12.5,0
2A7YLA,7,85.71428571,14.28571429
22KD32,32,12.5,3.125
SQZA9T,31,16.12903226,3.225806452
YPQQ48,28,32.14285714,0
2A2A9X,29,13.79310345,0
TJF87L,39,33.33333333,25.64102564
MWZ8WM,23,65.2173913,4.347826087
QHA7SP,0,0,0
2Z8DK5,27,14.81481481,3.703703704
WELZ5P,31,0,0
3CRDLY,42,23.80952381,11.9047619
YTST95,38,10.52631579,2.631578947
RS58NP,12,0,0
EFU7T3,25,68,0
GVJHUZ,18,5.555555556,5.555555556
UBTTP4,37,13.51351351,5.405405405
UJ2GSW,33,9.090909091,0
HNGXWJ,24,58.33333333,4.166666667
WMCLH5,18,88.88888889,16.66666667
6RPGGR,4,100,25
D6ZBHV,33,66.66666667,39.39393939
3XGPGF,17,11.76470588,5.882352941
2UDYC3,31,3.225806452,0
KNGNHW,24,37.5,0
Y25XWW,31,0,0
CE87TG,33,30.3030303,3.03030303
X37UH7,41,26.82926829,2.43902439
X826CJ,36,11.11111111,2.777777778
XM7YMQ,30,60,10
329R6C,3,33.33333333,0
WX2A4G,23,73.91304348,4.347826087
3RNM88,31,38.70967742,9.677419355
QDLBKE,34,0,0
D672V7,28,25,3.571428571
P6HTSQ,31,3.225806452,0
CE4972,15,53.33333333,6.666666667
CHY5KU,5,100,40
9V7JTN,11,27.27272727,18.18181818
TMMTQB,29,79.31034483,3.448275862
TELR5T,29,3.448275862,0
TQFT2T,30,0,0
M6EZCZ,29,3.448275862,3.448275862
V5MQ3R,32,9.375,3.125
DNV8EG,7,28.57142857,28.57142857
LX337P,30,23.33333333,6.666666667
U7WRZG,29,48.27586207,0
MTRN9P,36,13.88888889,2.777777778
63YJBQ,22,68.18181818,4.545454545
B2QT4K,34,8.823529412,0
6TD6N6,26,30.76923077,3.846153846
WZGCYC,32,3.125,3.125
BN5MNS,27,37.03703704,14.81481481
Q8E5BK,35,14.28571429,2.857142857
UFAPXA,26,57.69230769,7.692307692
TTGXXB,30,20,6.666666667
RY48UC,43,53.48837209,32.55813953
FUAKUU,39,15.38461538,7.692307692
JREPAZ,31,9.677419355,0
RAQPK2,33,18.18181818,9.090909091
TEJSTE,29,65.51724138,0
LEW8TX,33,3.03030303,0
YF56P8,27,40.74074074,0
LS5DLH,13,7.692307692,0
PY6ZDA,31,3.225806452,0
L5XD47,31,6.451612903,3.225806452
UQYJEC,20,5,0
EAS8MZ,28,50,14.28571429
8D743C,15,46.66666667,6.666666667
9SRVFN,41,4.87804878,4.87804878
URT7NN,7,57.14285714,0
E9GUSW,37,10.81081081,5.405405405
5TT86Y,6,16.66666667,0
KST2T5,32,6.25,3.125
45XLB6,26,30.76923077,3.846153846
H3TDFS,28,39.28571429,0
G9XL8J,38,23.68421053,18.42105263
FQ25NH,32,68.75,28.125
74UJ7Y,36,2.777777778,2.777777778
2LJ2ZS,4,75,0
P5QPBF,39,7.692307692,5.128205128
8EHAAR,37,29.72972973,10.81081081
UD7Z6R,11,72.72727273,0
H5658U,7,100,42.85714286
WHRSY8,44,11.36363636,11.36363636
GK5JTE,36,16.66666667,11.11111111
MSW9DF,17,52.94117647,17.64705882
VPC5R4,27,11.11111111,0
7YZJWL,25,16,8
ZSCMHU,41,24.3902439,2.43902439
2EULPP,32,15.625,6.25
GQ22YF,38,5.263157895,2.631578947
SGKC9Q,32,9.375,3.125
VLUFZ6,31,3.225806452,0
YSYFK8,29,27.5862069,3.448275862
6LSEXR,37,29.72972973,8.108108108
LNSVFJ,32,9.375,3.125
KLFLZL,40,5,0
G637M3,28,100,3.571428571
AHFDFX,30,0,0
XTY2UP,18,94.44444444,0
6QPHBF,27,37.03703704,14.81481481
BAU95K,33,0,0
DWZ57G,8,75,37.5
JEM3AJ,37,21.62162162,5.405405405
HEKP9J,33,6.060606061,0
HVEL5D,11,45.45454545,9.090909091
TZL3RP,30,3.333333333,3.333333333
KLBECJ,29,20.68965517,3.448275862
UZT3X6,32,31.25,9.375
W5JGWB,23,95.65217391,4.347826087
9VSU7W,28,10.71428571,0
FFYD8U,29,10.34482759,0
JKCYX8,24,8.333333333,0
R7B9SG,22,0,0
BR4EK6,37,43.24324324,2.702702703
DA9CM5,30,6.666666667,0
65JGMR,32,59.375,0
QFM3K4,30,3.333333333,0
SWL3PQ,29,6.896551724,3.448275862
XX47FP,30,3.333333333,0
4FQJ5W,35,8.571428571,0
6PRJNZ,6,100,33.33333333
B6F594,25,64,8
7LLAFZ,30,63.33333333,13.33333333
LTEDHL,37,10.81081081,0
SUF8WB,22,9.090909091,0
8RZ72G,42,0,0
F6L49X,30,30,16.66666667
5Q9W94,8,25,25
9M26RC,26,3.846153846,0
FAX6L3,34,14.70588235,5.882352941
5CLC8C,3,100,0
EZP8D3,10,10,0
9SMSR8,28,14.28571429,0
YEU55U,30,10,10
VDK9SC,30,10,3.333333333
CSMB6L,30,10,0
3LVXLR,35,8.571428571,8.571428571
KDCVZL,22,63.63636364,18.18181818
UBRG87,30,46.66666667,20
SXR3NE,25,68,0
HM74X2,30,3.333333333,0
JZJG7M,5,40,20
SVDHEB,39,7.692307692,7.692307692
3M6Q9F,31,16.12903226,0
FGXU8S,42,16.66666667,4.761904762
4H9QRB,32,25,9.375
HMS7UP,32,3.125,3.125
5HQDTJ,27,33.33333333,7.407407407
L47VNK,37,5.405405405,0
F5T3TG,27,22.22222222,7.407407407
GNUSZ6,33,15.15151515,12.12121212
V8KC2Z,37,21.62162162,13.51351351
PUJYLQ,44,2.272727273,2.272727273
7Z6CL4,39,15.38461538,5.128205128
JKWUYM,32,3.125,0
G5JMZH,40,5,2.5
5ANK3X,32,0,0
VQ3DRY,30,13.33333333,3.333333333
J4DLSU,38,10.52631579,10.52631579
DJTE8G,31,0,0
9SSVQY,33,12.12121212,0
8VL4GL,26,34.61538462,15.38461538
D6K6Q3,21,9.523809524,0
AWM2KY,44,11.36363636,0
E8WV27,33,0,0
MUBPSC,39,17.94871795,0
J5BB6Q,6,66.66666667,16.66666667
TPQXDJ,32,78.125,6.25
P28BBF,30,30,0
7G6YZR,33,18.18181818,6.060606061
ZFMUVF,31,0,0
VTZKPP,29,6.896551724,0
5RUBQZ,33,45.45454545,6.060606061
UGUMTF,31,16.12903226,12.90322581
VXB7K4,31,0,0
LX7CM7,30,0,0
FKCAHW,28,50,14.28571429
RUFJWK,24,75,4.166666667
URMHNX,17,58.82352941,23.52941176
7UNGWU,38,21.05263158,2.631578947
WNNYB6,30,16.66666667,3.333333333
466ADV,25,20,4
6RQVJX,27,14.81481481,0
DNNDUP,27,14.81481481,3.703703704
D5A2UD,28,35.71428571,0
MRTSAC,34,85.29411765,5.882352941
8WFSYV,24,8.333333333,0
65HAGB,10,20,10
RLDYM2,30,6.666666667,3.333333333
DY8KWM,31,0,0
G9LM3Z,34,26.47058824,8.823529412
RT9ZZM,32,3.125,0
S5K4PC,38,21.05263158,7.894736842
5CUW96,29,37.93103448,6.896551724
4LFY3K,31,6.451612903,0
Z6N38U,34,20.58823529,0
QTKAXC,6,33.33333333,0
LQ9BPR,36,8.333333333,2.777777778
5NTQHF,30,0,0
ZVWDHN,35,25.71428571,5.714285714
T9PXKJ,42,4.761904762,2.380952381
RR5JJB,31,0,0
LKBCK5,27,14.81481481,3.703703704
R8YBMP,29,13.79310345,0
HQKTUB,33,0,0
A8R9B5,26,23.07692308,0
PZF9WE,27,55.55555556,7.407407407
S5WRHM,31,6.451612903,3.225806452
D9EQJH,34,52.94117647,8.823529412
2BLPPC,28,25,0
6PXLXP,0,0,0
NFEQLS,32,15.625,3.125
TM7DG4,30,16.66666667,3.333333333
HTUVGE,49,6.12244898,0
P4KZ9Q,27,25.92592593,3.703703704
U2P5UB,33,15.15151515,6.060606061
YSGNKF,43,0,0
84XV2N,10,30,10
2EXMBU,42,7.142857143,4.761904762
GAWC5Y,1,100,0
F9MMB5,20,95,40
825B8D,32,0,0
44B7NZ,1,100,100
7X3KM7,34,14.70588235,14.70588235
FSP6M9,38,23.68421053,7.894736842
7J6E8C,30,76.66666667,26.66666667
WAUYZD,35,5.714285714,0
HHLYY7,33,12.12121212,3.03030303
UNR8BX,31,12.90322581,3.225806452
CDCZ7W,32,6.25,0
S52XDK,6,16.66666667,16.66666667
ZUS6C9,25,40,4
EW4L53,32,0,0
UQN89L,30,3.333333333,0
DAZHHH,26,57.69230769,7.692307692
DJDLNY,32,3.125,3.125
6H7ZZX,29,17.24137931,6.896551724
ELNWRM,31,0,0
LJQRQ4,30,3.333333333,3.333333333
F6XJNV,30,10,6.666666667
KK956F,27,59.25925926,3.703703704
BYR9AL,32,34.375,9.375
HFA7XJ,0,0,0
6K4XQT,30,6.666666667,3.333333333
MQQSJZ,21,66.66666667,0
QX35YA,36,0,0
T89NYZ,37,2.702702703,2.702702703
SR6S6E,30,3.333333333,0
T9PW7P,34,32.35294118,8.823529412
JKB8LG,41,2.43902439,0
73MLSR,29,27.5862069,3.448275862
D28VJM,34,26.47058824,8.823529412
G6R4Q9,31,12.90322581,6.451612903
WCHXBN,30,6.666666667,0
2MCXL6,31,0,0
JN83D9,35,17.14285714,2.857142857
4WNUKV,30,6.666666667,0
Y9A2KS,29,58.62068966,20.68965517
WSTWZS,42,9.523809524,4.761904762
KMLZFB,29,10.34482759,0
W9QU4K,6,16.66666667,0
V6NXBL,27,37.03703704,3.703703704
94RU3K,32,53.125,3.125
B9PS73,41,9.756097561,7.317073171
9XAD6Y,33,27.27272727,6.060606061
CJ59JK,32,21.875,3.125
6C4QNJ,2,100,100
BVCBLP,32,56.25,9.375
FS5P23,35,14.28571429,8.571428571
8KJF3F,32,28.125,6.25
T96DPW,36,16.66666667,5.555555556
JGVZHH,43,23.25581395,9.302325581
QLU3EZ,31,0,0
YCTGZR,44,18.18181818,9.090909091
YQ3H4U,28,28.57142857,17.85714286
FKGDFB,34,55.88235294,32.35294118
MWY9UX,2,100,50
A35ST9,33,12.12121212,3.03030303
YJS5HE,32,0,0
NDQU57,32,3.125,0
DK4K4X,30,10,3.333333333
UPU79L,3,33.33333333,0
A2NTXS,9,11.11111111,0
42YW6Q,32,0,0
AZM6DG,7,14.28571429,0
C8BKGV,28,21.42857143,10.71428571
H9RMPK,45,2.222222222,2.222222222
B9FY3Q,31,45.16129032,0
QFRU8M,4,25,0
UVQBG2,20,95,5
6WCTYU,30,20,6.666666667
ASCJAS,45,2.222222222,2.222222222
DEFLKS,32,25,12.5
L7RKYF,31,0,0
ENPY2W,32,9.375,3.125
66CNYW,32,15.625,3.125
Z2ADP9,26,76.92307692,26.92307692
FB4YMW,27,59.25925926,3.703703704
CSR2NA,35,40,5.714285714
5VCW6L,34,14.70588235,2.941176471
LVZLHG,29,58.62068966,3.448275862
8GKE6D,31,48.38709677,3.225806452
C6XNGU,37,29.72972973,13.51351351
6DSZ9F,39,20.51282051,0
8FC54B,39,15.38461538,2.564102564
8SH6LT,32,15.625,6.25
RHE25J,3,100,0
366X2T,13,7.692307692,0
6MLWRT,31,25.80645161,9.677419355
7CRU4N,31,22.58064516,12.90322581
QWNQKB,32,18.75,0
SC23LC,30,20,3.333333333
4KK48C,38,2.631578947,2.631578947
CNZSPZ,45,15.55555556,0
S9N4ET,19,100,0
Q8B27Q,36,0,0
SM2HXW,31,22.58064516,0
HBY2H8,41,0,0
QMHB4U,3,100,0
WG2RTF,26,50,3.846153846
3CT5NS,33,18.18181818,0
RHE7AR,31,25.80645161,6.451612903
AQVP8Z,27,3.703703704,3.703703704
ZR52GS,33,15.15151515,3.03030303
QS2TJ2,32,28.125,15.625
MX7K53,30,3.333333333,0
4NJFFC,14,50,0
ZSZYK6,7,0,0
U8Y4GV,33,6.060606061,3.03030303
WDTGXQ,50,26,2
PPXSY3,13,15.38461538,0
AWXUF3,33,3.03030303,0
BSUS72,19,47.36842105,10.52631579
34DBQW,31,32.25806452,3.225806452
DBN74M,31,6.451612903,0
J6LM28,29,55.17241379,6.896551724
8AJ4N6,55,18.18181818,10.90909091
RCLBS8,32,0,0
CUT2P2,28,57.14285714,7.142857143
5TJ878,31,12.90322581,9.677419355
FZPFEY,30,3.333333333,3.333333333
TE6P2D,29,20.68965517,6.896551724
4VQUR3,35,48.57142857,11.42857143
QRZS4U,38,5.263157895,2.631578947
J4X83T,33,21.21212121,3.03030303
43VSS9,20,65,5
C2BQFP,27,92.59259259,18.51851852
TCL984,14,42.85714286,7.142857143
XLNWSQ,37,18.91891892,10.81081081
E5GN7Q,35,31.42857143,2.857142857
SQ8EEN,0,0,0
87EQ7T,31,12.90322581,9.677419355
C8FH5F,5,60,20
JD6S3D,20,95,10
W3D6DD,2,100,0
K3MYAE,18,38.88888889,11.11111111
5JMY9N,24,87.5,16.66666667
7YN84B,31,6.451612903,3.225806452
6LYM5G,30,10,3.333333333
R66C7K,27,29.62962963,0
MLU2TM,31,90.32258065,16.12903226
N93285,34,23.52941176,5.882352941
3SWU4Q,35,14.28571429,0
3RR4ZS,33,0,0
7XXBEY,39,20.51282051,5.128205128
PDVCF3,36,13.88888889,8.333333333
KPAMVC,40,7.5,0
58F7UZ,31,12.90322581,0
FDY6MW,37,29.72972973,5.405405405
9R4UXG,39,12.82051282,0
7XFZZM,29,17.24137931,3.448275862
DSSH5U,39,15.38461538,10.25641026
PCE9LG,20,10,5
7C7VK5,29,24.13793103,10.34482759
U7NVU9,30,3.333333333,0
TG39C9,34,41.17647059,5.882352941
5A8RE8,24,62.5,16.66666667
WGE88N,26,76.92307692,11.53846154
G8XZYM,28,25,17.85714286
EUJX7A,28,92.85714286,17.85714286
2AGFD8,34,97.05882353,11.76470588
7HQMAH,32,6.25,0
WCHUM7,32,53.125,18.75
ACRN28,11,54.54545455,45.45454545
HLDMNV,40,30,12.5
GYXAGP,29,13.79310345,3.448275862
9ECQC7,33,9.090909091,3.03030303
UCVM36,2,100,0
B7SQ7T,31,12.90322581,0
GT9JDY,32,53.125,25
XR9TQN,30,6.666666667,3.333333333
RCNJSS,25,88,12
6XUPTJ,30,10,6.666666667
8Z8QEB,28,53.57142857,3.571428571
6QJSRN,29,13.79310345,6.896551724
QD8VRT,1,100,0
6JZRZ8,1,100,0
FWWL7H,31,93.5483871,67.74193548
4C3JAZ,36,80.55555556,11.11111111
NJVH9H,6,66.66666667,16.66666667
GBD2RT,21,76.19047619,9.523809524
947L8M,33,12.12121212,3.03030303
XL9VGK,6,16.66666667,0
HCK7J4,32,3.125,3.125
HWLXQE,17,5.882352941,0
RND8JM,32,15.625,0
UJFCK7,33,39.39393939,15.15151515
DF8PP6,8,12.5,12.5
YVBSX8,4,100,25
SK8BPJ,2,50,0
ES5LXK,23,47.82608696,8.695652174
WWBBPQ,34,5.882352941,5.882352941
WCQBBG,16,18.75,6.25
86PN96,9,44.44444444,22.22222222
RDAMR8,36,13.88888889,2.777777778
5DA9LC,38,2.631578947,2.631578947
AZ7HM2,28,25,10.71428571
ZRWGBE,35,17.14285714,8.571428571
C2NMJQ,5,80,20
BFCLJY,10,60,20
3QE5EF,31,3.225806452,0
8MEFZ9,31,0,0
VGA98R,31,9.677419355,3.225806452
7ZGJUD,43,18.60465116,4.651162791
3UD3M9,17,35.29411765,17.64705882
HNYF2Q,15,13.33333333,0
FY63BA,26,76.92307692,15.38461538
27J3QL,32,9.375,0
RD9VVP,2,50,50
7FVLHU,35,0,0
YZUN4D,32,3.125,3.125
X48J8S,29,13.79310345,3.448275862
B8FZAU,36,0,0
TJV8CP,31,45.16129032,9.677419355
ZUYUBC,37,13.51351351,8.108108108
GJB94D,32,18.75,9.375
JCPQT5,40,7.5,2.5
ZGKQYS,43,25.58139535,6.976744186
78UXK5,42,9.523809524,4.761904762
UP2NDV,10,20,0
TQZ6AL,33,3.03030303,0
JQGDUQ,32,0,0
GK6DEE,34,2.941176471,2.941176471
ADPVB6,34,0,0
GELSV5,32,6.25,0
7GDP6R,40,17.5,5
UL4Q4Q,31,3.225806452,0
M7WHBA,37,0,0
SPDLVR,21,66.66666667,4.761904762
279VF8,36,41.66666667,8.333333333
SCYJPP,26,30.76923077,7.692307692
JBWUNB,36,27.77777778,11.11111111
WCZ27B,42,9.523809524,2.380952381
2DF9GP,40,12.5,0
76S64Y,41,0,0
X52MLN,35,5.714285714,2.857142857
E2JU7R,38,5.263157895,0
DBQCRR,14,14.28571429,7.142857143
43W72B,30,86.66666667,16.66666667
FH2TDB,30,13.33333333,3.333333333
KC76TQ,32,6.25,3.125
HNP66R,2,50,50
VRTF9K,33,54.54545455,6.060606061
LSX2HQ,32,81.25,21.875
UFVNL7,36,0,0
CCVBZX,28,46.42857143,14.28571429
ZN2LY4,39,17.94871795,2.564102564
2UWD7G,30,16.66666667,6.666666667
FRL2LP,31,9.677419355,3.225806452
PPVKRV,29,34.48275862,3.448275862
3YH29X,24,91.66666667,12.5
42ZFBP,33,3.03030303,3.03030303
EGJP2R,32,6.25,0
PG6S77,29,10.34482759,0
9HTZL3,32,9.375,9.375
ETEEGG,29,17.24137931,6.896551724
LSBGTE,35,25.71428571,5.714285714
379NXG,18,33.33333333,5.555555556
KL49FG,39,20.51282051,7.692307692
P4TACV,32,9.375,6.25
WVKSC2,29,3.448275862,3.448275862
ADZ2QB,34,26.47058824,20.58823529
EBW4FL,30,56.66666667,10
NV4KZW,35,22.85714286,0
8MHR2H,41,60.97560976,24.3902439
SW6BU8,31,16.12903226,3.225806452
4UR5R8,22,50,27.27272727
8V9HNY,34,100,41.17647059
K8UBX5,35,34.28571429,22.85714286
EWRLZV,26,88.46153846,26.92307692
SVD7SS,30,56.66666667,13.33333333
5VTXWZ,18,61.11111111,22.22222222
NQPBWZ,31,0,0
PE76H9,31,0,0
WTC8GS,19,89.47368421,0
RZMA77,24,12.5,0
FR8J6E,42,7.142857143,4.761904762
3Y7CN5,37,0,0
J5RZ2U,22,4.545454545,0
GF83WJ,19,47.36842105,0
LKU9RB,0,0,0
H8LAHE,29,0,0
FZX6YD,28,75,3.571428571
VLU76Z,57,71.92982456,12.28070175
2MLNKP,31,54.83870968,12.90322581
3CREN6,33,3.03030303,0
275W8P,34,20.58823529,5.882352941
5EUX4C,38,23.68421053,2.631578947
BQ24ZZ,32,0,0
ZXF8S9,31,0,0
WXV2HB,37,8.108108108,5.405405405
7NKD69,33,15.15151515,3.03030303
UJC9RR,27,40.74074074,3.703703704
RFQNEU,39,51.28205128,10.25641026
P3TLV7,29,55.17241379,10.34482759
PZ6YV7,29,48.27586207,10.34482759
E74QR6,29,34.48275862,13.79310345
TB6LMZ,30,0,0
NHDUZ3,0,0,0
UWA24C,37,5.405405405,0
78D2PB,29,58.62068966,3.448275862
ZEEQCJ,33,9.090909091,6.060606061
DYBBXZ,26,11.53846154,0
G4XT5Z,30,26.66666667,6.666666667
3U2PAT,31,6.451612903,3.225806452
T9X3CV,32,18.75,9.375
EKPMY9,33,0,0
JBKUVG,28,14.28571429,0
J4V7TM,34,2.941176471,0
TWTXC4,29,13.79310345,0
WPXK2T,0,0,0
T3RS4M,28,3.571428571,3.571428571
JM74BD,36,13.88888889,2.777777778
857RVP,26,46.15384615,11.53846154
3EWY2D,38,0,0
W8AHJV,20,80,5
62JWLE,29,10.34482759,3.448275862
CRZD29,32,3.125,0
W5UG3Y,1,100,100
YEEMBN,30,10,0
N2S92J,21,14.28571429,4.761904762
JVU6FK,30,3.333333333,0
2HMAMP,36,30.55555556,5.555555556
BNR62B,44,2.272727273,2.272727273
WV8EFS,29,6.896551724,0
R2HTNC,35,28.57142857,5.714285714
RR5MWQ,29,6.896551724,0
NKDGMK,30,60,0
ZR6NP8,34,5.882352941,5.882352941
NLA788,30,3.333333333,3.333333333
46BV53,37,10.81081081,5.405405405
739U59,34,76.47058824,26.47058824
GCTQVE,32,0,0
XJJ86F,16,93.75,12.5
8HHARB,37,24.32432432,8.108108108
D5B598,32,15.625,6.25
VRQH7C,37,29.72972973,5.405405405
QH4HK2,29,3.448275862,0
7AD7WH,29,6.896551724,3.448275862
UX95DB,29,3.448275862,0
LZ4ZPP,8,87.5,0
9ASENK,36,16.66666667,2.777777778
NHBXP3,43,34.88372093,9.302325581
H8NDXZ,31,12.90322581,0
R2URLJ,35,20,5.714285714
HT4ETQ,7,71.42857143,0
KC424Z,33,6.060606061,6.060606061
VQ78XN,29,58.62068966,10.34482759
JQF2NF,13,30.76923077,0
H2GUZS,30,0,0
LS9EW8,31,12.90322581,3.225806452
ZYL44H,36,30.55555556,13.88888889
LQYBN4,36,0,0
6CBNSQ,31,9.677419355,3.225806452
QVV868,27,92.59259259,18.51851852
RE5KC6,30,0,0
R2WAHT,32,6.25,0
X665LU,39,71.79487179,5.128205128
E7XQCP,24,91.66666667,20.83333333
7LWNPV,35,34.28571429,5.714285714
PDJ6PB,20,70,10
BZHDNK,29,20.68965517,3.448275862
RK7Y4T,29,10.34482759,3.448275862
QJ3TZD,24,50,25
9YDETX,35,14.28571429,0
2K45XT,40,7.5,2.5
W7CK8F,7,71.42857143,28.57142857
APSGRX,35,11.42857143,0
5VYDRN,3,66.66666667,0
ME3U6G,24,62.5,0
YBQNQZ,31,25.80645161,0
X5Y2B3,29,3.448275862,0
NJDSNQ,31,67.74193548,25.80645161
9RK2CZ,2,100,0
LLHT6Z,37,5.405405405,0
RCTUCC,27,14.81481481,11.11111111
TDSAUM,11,45.45454545,0
SB37KS,10,10,0
EW9MNA,33,6.060606061,3.03030303
FG7H2C,20,80,10
JM5QPL,49,4.081632653,0
Z6BXWK,32,81.25,12.5
7EATR3,26,92.30769231,15.38461538
DP9NYC,29,3.448275862,3.448275862
UPCXE5,28,50,17.85714286
8F8RVB,30,33.33333333,3.333333333
MBWKXX,32,12.5,3.125
3PNUW8,25,28,8
36L395,39,30.76923077,17.94871795
VL9DDB,33,9.090909091,6.060606061
Q4B6NN,11,18.18181818,0
236ZBV,27,48.14814815,0
REEA7K,26,38.46153846,3.846153846
T3SE79,30,80,13.33333333
45HSBP,32,0,0
LGPQVK,45,73.33333333,11.11111111
L2T6MY,15,53.33333333,13.33333333
DLPMZN,31,29.03225806,12.90322581
JNV4AQ,35,0,0
NN6VUC,37,0,0
YL4FVK,31,0,0
MFHD5G,12,8.333333333,0
NXDMZQ,25,28,0
J9HXSA,3,33.33333333,33.33333333
RVKBLW,32,15.625,3.125
Z5E8QS,49,28.57142857,8.163265306
HTWGPW,23,78.26086957,39.13043478
4XQ9TS,32,46.875,15.625
SRKAP7,27,25.92592593,3.703703704
U8C7Y3,34,5.882352941,2.941176471
EPDDW9,28,39.28571429,3.571428571
MUZB3V,24,50,20.83333333
BAMKNT,36,11.11111111,5.555555556
RWLPQZ,25,40,4
5T4B2S,42,11.9047619,0
WCWMXZ,28,3.571428571,0
SZ2A5N,38,34.21052632,7.894736842
WQCHYF,28,21.42857143,0
S8UAT4,38,31.57894737,5.263157895
MM7YUJ,25,64,16
GRJHGJ,39,7.692307692,2.564102564
6RWC4F,37,54.05405405,5.405405405
Y4E58M,32,6.25,0
ERCGQ4,37,0,0
JCKATV,2,50,50
ZKLS9A,24,100,50
GGCFWA,26,11.53846154,0
LKBFGU,5,80,20
FY8VZN,29,17.24137931,0
6HM8WH,19,84.21052632,15.78947368
D75989,40,2.5,2.5
VBPAXG,28,7.142857143,3.571428571
RAYNN5,34,11.76470588,0
5BKMHQ,31,6.451612903,6.451612903
KMEEHK,30,6.666666667,0
JKHP93,23,78.26086957,0
99A8EX,42,47.61904762,16.66666667
73VRBX,33,33.33333333,18.18181818
KKTV8S,39,12.82051282,2.564102564
VH8DYQ,29,24.13793103,0
VG8LAH,31,9.677419355,3.225806452
HKJ88K,36,0,0
FY59QQ,30,6.666666667,0
CXW68S,31,29.03225806,3.225806452
9PKWGX,8,87.5,12.5
FMH7WY,30,0,0
UHKXBL,26,26.92307692,7.692307692
7T2GNG,32,3.125,0
YPUF9H,31,6.451612903,0
A7ET4B,28,17.85714286,0
XNZ29C,13,15.38461538,0
L349QQ,40,47.5,7.5
6E6UMA,26,42.30769231,15.38461538
X7CQC3,45,11.11111111,11.11111111
JN98KG,27,14.81481481,0
BMRZ6N,36,22.22222222,2.777777778
8HB8W7,30,26.66666667,3.333333333
P9FF6B,31,29.03225806,3.225806452
LL2DTD,15,46.66666667,6.666666667
KUEEKC,31,3.225806452,3.225806452
AETMBQ,25,16,4
A3H6RG,25,36,0
CF3DP8,39,5.128205128,2.564102564
MZ57AR,32,9.375,3.125
3NSW49,28,46.42857143,7.142857143
VN47SV,30,0,0
SRJFZF,26,46.15384615,30.76923077
3ZZUSS,31,38.70967742,3.225806452
CQH5F7,45,6.666666667,2.222222222
QXBEDP,31,6.451612903,0
M4Q2FA,0,0,0
A4R3DF,20,45,10
8LG6FC,20,10,0
87DZP4,33,3.03030303,3.03030303
6JCZNY,13,30.76923077,0
P4LVPQ,36,25,2.777777778
5FP3EL,30,0,0
A2CGHG,18,27.77777778,5.555555556
XWFVBF,28,14.28571429,0
UB5B2L,20,30,5
S6CSGB,8,37.5,0
X8XGQA,30,50,10
PEL33R,12,8.333333333,0
BDM6QT,3,33.33333333,0
XSSZKM,33,0,0
2NXYXU,33,42.42424242,0
N2UK34,46,15.2173913,6.52173913
QMFFYR,29,6.896551724,3.448275862
NT272P,30,6.666666667,3.333333333
X35E9K,32,31.25,15.625
Y9DWLH,38,18.42105263,10.52631579
FHHYGP,1,0,0
66L7VT,37,24.32432432,13.51351351
3UBX97,30,73.33333333,10
HM7LAW,0,0,0
Z3J93B,37,5.405405405,0
267XP3,34,11.76470588,8.823529412
Y4QMRV,2,100,50
G9XSLN,36,80.55555556,30.55555556
J7JHS9,15,6.666666667,0
XPN75R,29,17.24137931,3.448275862
FTW2J5,29,17.24137931,13.79310345
H7U6QE,42,0,0
YQRYCA,32,9.375,6.25
226R3S,32,12.5,0
3BN9G4,31,3.225806452,3.225806452
QJB4ZL,35,5.714285714,0
DW623D,1,0,0
RTD526,17,41.17647059,5.882352941
ZLMMNS,24,50,4.166666667
GLU8PF,27,48.14814815,29.62962963
NG78E3,5,0,0
WLE94G,31,0,0
CAWDMG,10,20,10
NCN4YD,27,18.51851852,3.703703704
XMW4TE,11,90.90909091,9.090909091
QTCUZU,33,27.27272727,3.03030303
S5YEL8,30,13.33333333,6.666666667
WGD8E2,32,0,0
RV83ME,24,91.66666667,8.333333333
3WLRA9,27,40.74074074,3.703703704
V4L8LB,8,50,25
KCV6VY,34,32.35294118,11.76470588
HWG4PC,35,45.71428571,22.85714286
GPRU9D,30,40,16.66666667
K7A2XH,29,17.24137931,3.448275862
CEAK52,30,10,6.666666667
GNYBF8,31,25.80645161,3.225806452
3SKNLT,31,22.58064516,6.451612903
9SLGAK,41,9.756097561,4.87804878
MWJYS2,35,25.71428571,11.42857143
6R7RGM,34,17.64705882,2.941176471
8HNXN2,24,70.83333333,20.83333333
TLF3NZ,30,0,0
RML7DM,30,53.33333333,6.666666667
PZU869,35,2.857142857,2.857142857
WLH3VY,37,10.81081081,5.405405405
K2L89E,36,11.11111111,5.555555556
