CUSTOMER_ID,ORDER_DT,CITY,STATE,ORDER_AMOUNT,ORDER_ID
TUFKHJ,12/18/2017,Waco,TX,30.82,2959855392256577215
ZL4DWK,12/18/2017,Dallas,TX,31,907451677236231389
3RUEW4,12/18/2017,Waco,TX,57.93,7487322731032112137
D72H82,12/18/2017,Waco,TX,25.8,5486596529051371209
GY8EKL,12/18/2017,Waco,TX,21.8,2861805396848700771
GUAGDH,1/14/2018,Houston,TX,39.93,8855796492946476064
9XDVV3,1/2/2018,Houston,TX,70.6,6122556614664508246
6L6TDH,12/21/2017,Waco,TX,56.12,4430836001408047773
ANFKX7,12/18/2017,Dallas,TX,31.05,272080585872040176
9RGC4L,12/19/2017,Austin,TX,30.8,1413104157673516908
A2EAQ2,1/6/2018,Houston,TX,6,9136430544028685378
D8WT2S,12/19/2017,Waco,TX,25.8,128489016597870868
DR7VF2,12/19/2017,Waco,TX,25.8,3356238485564379749
3QLBVB,12/19/2017,Waco,TX,21.8,8477514605230152189
3QJ8MB,12/19/2017,Waco,TX,25.8,4070278411082484182
6CZY67,12/19/2017,Waco,TX,25.82,4824549713455127631
45SBM5,1/12/2018,Houston,TX,53.83,3249150374799233083
278LSU,12/19/2017,Waco,TX,25.82,5749542888333627786
SYQBJR,12/19/2017,Waco,TX,19.82,8130662686959276871
PA2RBQ,12/19/2017,Houston,TX,42.58,95850355615938319
HUPLUA,12/19/2017,Waco,TX,25.8,2704670142090439627
DY5CGF,12/19/2017,Waco,TX,25.8,5216791394539650255
NKVY7M,12/19/2017,Waco,TX,21.8,8098267289296136669
C8HHJ9,12/19/2017,Waco,TX,54.18,6962003837473920868
72PW8C,12/19/2017,Waco,TX,19.8,2631258502813929186
GBN473,12/19/2017,Waco,TX,20,604037690855996759
QCRXZV,12/19/2017,Waco,TX,25.8,3108603101943205363
NXE2DG,12/19/2017,Waco,TX,21.8,4818259990858263359
V6PKF5,12/19/2017,Dallas,TX,33.55,8915467135626356192
WJRPUS,12/19/2017,Waco,TX,25.82,4570786909107024191
Q36GZX,10/2/2016,Dallas,TX,125.82,6062193676874413396
8PLCWM,12/20/2017,Houston,TX,31,6165737899759870205
PDSQ9E,12/21/2017,Waco,TX,30.82,3374893365321079128
DP3P62,12/20/2017,Houston,TX,30.75,7412186878653299134
RFUQHQ,12/20/2017,Dallas,TX,31.05,7364516725252666344
QALC84,12/20/2017,Houston,TX,43.29,782520268594840376
BWZQXR,12/20/2017,Houston,TX,30.82,325900474680154394
5BXXUR,12/20/2017,Waco,TX,25.82,558722391975792281
CWTSEM,12/20/2017,Waco,TX,21.8,3133284680554318379
XXJ99V,12/31/2017,Houston,TX,36.09,7822979388032031438
ATWCZY,12/20/2017,Waco,TX,25.8,1100925695127877342
9KA8QZ,12/20/2017,Waco,TX,25.82,2914224773559169955
JY4DH4,12/20/2017,Austin,TX,25.8,3084341656792133496
J8GQGR,12/20/2017,Dallas,TX,30.82,8796144933273173787
QRVLEY,12/20/2017,Waco,TX,21.8,7675438731739337757
MGER85,12/20/2017,Austin,TX,25.8,8707935225365985146
EUJKNV,12/20/2017,Waco,TX,21.8,3091489477042760751
M68D4D,12/20/2017,Waco,TX,19.82,1132978956630875111
QJXKHF,12/20/2017,Waco,TX,21.8,5087082542407488199
GS4VQA,12/20/2017,Dallas,TX,30.82,4928017831540077688
Q3ZHXZ,12/21/2017,Dallas,TX,58.95,1595943063118725948
N73DG2,12/21/2017,Dallas,TX,31,6570014119115693405
2H8LRU,12/21/2017,Dallas,TX,21.82,7693285763345258532
3BNAZP,12/21/2017,Dallas,TX,25.82,3592838062219195135
4B4FT8,12/21/2017,Dallas,TX,25.82,8263411148314946260
VV4QB5,12/21/2017,Dallas,TX,31,813786652252471336
7JW32Z,12/21/2017,Waco,TX,19.8,8014813146775552559
9957Y8,12/21/2017,Waco,TX,21.8,7061986138902302931
KY93QX,12/21/2017,Waco,TX,25.8,316938161703747385
WRSN2T,10/3/2017,Houston,TX,28.74,7195224688693359018
XZS43D,12/22/2017,Waco,TX,30.82,7538373391711514807
RRHSQL,12/22/2017,Waco,TX,23.8,6799621885687798256
GFBN6T,12/22/2017,Austin,TX,21.8,2895441627226269002
ZU45CF,12/22/2017,Dallas,TX,25.82,3685834292250558707
RPPDPK,12/22/2017,Waco,TX,21.8,3432720278884397576
RYUA8T,12/22/2017,Austin,TX,19.8,8263847500259244732
Z5EB8G,12/22/2017,Waco,TX,19.8,2680860198117819712
H8NTPE,12/22/2017,Austin,TX,49.7,143761462161349545
EEMGTS,12/22/2017,Austin,TX,21.8,3833850415201189699
7TSSKV,12/22/2017,Waco,TX,25.8,2751660365476240612
4RVGLW,12/22/2017,Waco,TX,25.8,6263716391689376900
GN48Z7,12/22/2017,Waco,TX,21.82,329073126697337873
6JVGGD,12/22/2017,Waco,TX,19.8,2595909361629407918
TGCDGW,12/22/2017,Austin,TX,19.8,4145117087300156472
NB7YWC,12/22/2017,Austin,TX,21.8,4443750078341015187
EHVQKC,12/22/2017,Waco,TX,25.8,3193542837933731158
BYSGF4,12/22/2017,Dallas,TX,25.82,6775889482327312610
4B89T9,12/22/2017,Austin,TX,50.06,3660265897847826506
WAS5LA,12/23/2017,Houston,TX,30.82,4966612040476113936
T68NHE,12/23/2017,Dallas,TX,26.07,1270815510651447114
EKNKHP,12/23/2017,Houston,TX,62.98,4159931940955282039
HD7HEC,12/23/2017,Dallas,TX,21.76,4787712495819784786
6J2TAJ,12/23/2017,Austin,TX,19.8,9021872458105168362
K5G6AD,12/23/2017,Waco,TX,6.8,6709046119692663144
BCT57T,12/23/2017,Waco,TX,45.48,2125010379249978403
467SEB,12/23/2017,Austin,TX,19.8,4927619768275213672
U3AGZ5,12/24/2017,Waco,TX,30.8,5133491923851516006
BPAHYX,12/24/2017,Dallas,TX,31.05,8556383304545689633
2L5GSM,12/24/2017,Austin,TX,27.75,3857736297415154296
WCJ5T2,12/24/2017,Houston,TX,51.8,839366833849766091
9RRBPC,12/27/2017,Waco,TX,30.8,2175378608329755966
JBEGRH,1/6/2018,Dallas,TX,139.05,569666508011323799
SGJVMZ,12/25/2017,Waco,TX,30.82,6809605544331887166
HTQNEK,12/25/2017,Houston,TX,26.68,5052263637912383442
G3QKAF,12/26/2017,Houston,TX,30.82,4189311475660864282
JZVDJC,12/26/2017,Waco,TX,30.8,1329118717290880015
NQ8KF8,12/27/2017,Houston,TX,30.82,9151249164008207978
8HUJ33,12/27/2017,Houston,TX,30.82,7270130800880654107
QECTVN,12/27/2017,Houston,TX,30.82,8131880908738090427
93H728,1/1/2018,Waco,TX,50.73,377931996750128019
BNWAE9,12/27/2017,Houston,TX,49.66,5943632551122962528
C2FCH4,12/27/2017,Waco,TX,21.8,3433216942127288790
T5ZRY2,12/28/2017,Houston,TX,43.48,7906762296473149732
QSKQZR,12/28/2017,Waco,TX,43.76,6725082179653633019
GCVM5X,12/28/2017,Houston,TX,30.82,1523200813841515026
DMQS2F,12/28/2017,Waco,TX,21.8,9169895786169419338
4D8Y73,12/28/2017,Waco,TX,21.8,8153300346421700518
WSPXQW,12/28/2017,Waco,TX,40.78,5247052396275267332
WLMU3Z,12/28/2017,Waco,TX,50.73,8042100421036803166
Y7EG4T,1/15/2018,Waco,TX,43.83,8927855481527671182
PHPLRN,12/28/2017,Waco,TX,31.02,7428007853475057966
Y6N82L,12/29/2017,Austin,TX,165.64,7103552462519887868
XBDMGJ,6/22/2016,Houston,TX,39.23,9110821654210046195
L7Z9PL,12/29/2017,Waco,TX,33.77,5111765055679627212
7E2EM2,12/29/2017,Waco,TX,25.8,2254092412576357265
A77SE7,12/29/2017,Waco,TX,25.8,1327268619070372240
36S8B4,12/29/2017,Dallas,TX,19.82,1835579411439661449
52MYLJ,12/29/2017,Waco,TX,30.8,5455434973090613503
X47ZNR,12/29/2017,Dallas,TX,25.82,5987369375754161943
QQCDQH,1/1/2018,Waco,TX,30.8,8339738756870551886
AXHAUF,1/8/2018,Waco,TX,59.25,5098530033747468367
B7SPYV,1/4/2018,Austin,TX,51.49,3776582301283734024
7CK6W8,12/30/2017,Dallas,TX,30.82,264119362046131040
SSR74C,12/30/2017,Waco,TX,35.8,877078154007084346
AKPGJ2,12/30/2017,Waco,TX,99.76,1410347639281673717
2QET3W,12/31/2017,Austin,TX,49.46,47171388451410386
9HR8P5,1/20/2018,Austin,TX,49.21,1023632568185443037
WSN9UK,12/31/2017,Austin,TX,45.04,6335155838247243703
E5N7CF,12/31/2017,Waco,TX,43.37,3587453338548606538
TZBKW2,12/31/2017,Dallas,TX,25.82,8606120221187916259
3RHDMT,1/5/2018,Waco,TX,50.41,5878584931005503967
TGK9SL,1/2/2018,Waco,TX,30.82,6575953519265370143
WZ5FN2,1/1/2018,Houston,TX,30.82,4022079114683518529
KJYXWL,1/1/2018,Waco,TX,21.8,5200597766149930115
VLZAJ9,1/2/2018,Houston,TX,30.82,5899721993149893612
WTNYS4,1/2/2018,Houston,TX,26.53,2345533514598637502
4P22PT,1/2/2018,Dallas,TX,28.74,5228864574903385970
FVW9K6,1/2/2018,Waco,TX,30.82,3255337458554988538
TL86LF,1/2/2018,Houston,TX,60.35,7972918156094880481
3VXDPY,1/2/2018,Waco,TX,28.13,708814226831931805
C6GFV7,1/2/2018,Waco,TX,30.82,5958437586193228955
EBM9Y2,1/7/2018,Houston,TX,65.62,9221654736178586854
66LDAE,1/15/2018,Houston,TX,26.8,8071390119163653611
BF5AA4,1/3/2018,Waco,TX,64.69,5565326247783358947
KFMLPQ,1/2/2018,Waco,TX,22.11,6247365115814224163
495LGE,1/2/2018,Houston,TX,30.82,2131370927827292059
PEXNEU,1/2/2018,Houston,TX,30.82,5494627364821835970
N3PAUN,1/3/2018,Houston,TX,30.82,6396085097391104514
5R9MDZ,1/3/2018,Waco,TX,49.74,846207384359236082
SSMDHL,1/4/2018,Waco,TX,30.82,1510134509072775042
U9WCRX,1/3/2018,Houston,TX,30.82,2145277771792228588
7E2YHM,1/3/2018,Waco,TX,29.29,3038723284049558972
A9EX8Y,1/3/2018,Houston,TX,61.03,1806980423741473390
RUEAXL,1/3/2018,Waco,TX,30.8,5620795699014114370
7W4BLD,1/3/2018,Dallas,TX,38.28,4143778473118799144
VBTJDX,1/5/2018,Austin,TX,43.42,2195193885064981456
RL6SR3,1/3/2018,Waco,TX,25.8,161215276461662218
GXLQMM,1/3/2018,Waco,TX,19.8,7401400215559296757
G8FRVF,1/3/2018,Waco,TX,19.8,3512855136237688160
EL858U,1/3/2018,Waco,TX,41.79,8723317334966236715
UDR8A9,1/3/2018,Houston,TX,30.82,9024582117384864507
TD5YRG,1/3/2018,Waco,TX,19.8,8264546786797989237
LBMA57,1/3/2018,Waco,TX,19.8,1298422752876490842
V3D2AH,1/3/2018,Houston,TX,30.82,2105486166888519352
ECU2A6,1/3/2018,Waco,TX,19.8,1803980333735596095
T7W667,1/3/2018,Waco,TX,21.8,2353196508961451724
YFL6PF,1/3/2018,Houston,TX,32.15,3821625812500991084
5FTGFQ,1/3/2018,Waco,TX,96.6,6347678410106697427
MRBPBX,1/7/2018,Dallas,TX,50.78,8200932824819343971
XZGVBH,1/3/2018,Waco,TX,31.96,6268039177239644264
NKQ84Y,1/3/2018,Houston,TX,30.82,4552976733407700847
23P4TZ,1/20/2018,Houston,TX,98.72,436252619786646682
ZCASR5,1/3/2018,Houston,TX,32.62,5687313944003703703
N7GYKG,1/4/2018,Houston,TX,30.82,4077317984146787388
BRRQ8K,1/4/2018,Waco,TX,19.8,5627753767150235914
LTE4DK,5/3/2015,Dallas,TX,113.72,1773171286637410209
PNW7WF,1/4/2018,Waco,TX,30.75,5737634295283330162
T27V6H,1/4/2018,Waco,TX,41.42,8185412360334677654
6M6PNZ,1/4/2018,Waco,TX,25.82,5512754847755456976
6KC6QY,1/4/2018,Waco,TX,25.8,5708015842682819267
98R43E,1/4/2018,Houston,TX,30.82,3409294247796426297
4B6G9B,1/4/2018,Houston,TX,34.71,212353293065917160
GKST7D,1/11/2018,Waco,TX,25.8,3486834857879192125
X47GQA,1/4/2018,Houston,TX,30.82,5980992594887307478
LNRBMG,1/4/2018,Houston,TX,30.82,5662826670376618956
WX42ZW,1/8/2018,Houston,TX,87.32,656749691570006264
KDP8ET,1/4/2018,Waco,TX,30.82,4053697914166771433
3SPU5S,1/4/2018,Houston,TX,38.35,5216934495632348027
LZ5H3G,1/5/2018,Houston,TX,31.05,5245895842233777445
U6AHVQ,1/5/2018,Houston,TX,30.82,1571974455584433460
RVVPBZ,1/5/2018,Dallas,TX,29.07,1503378523143104503
U62N2U,1/5/2018,Houston,TX,33.09,505631700923195309
NP5KA6,1/5/2018,Waco,TX,25.8,7583793704860831354
PG9934,1/20/2018,Houston,TX,148.7,7803667217625544371
G3MNC7,1/5/2018,Waco,TX,25.8,5768847055605085116
49L5BE,1/5/2018,Dallas,TX,21.82,8221087668841361371
V7XHH8,1/5/2018,Houston,TX,39.38,3129278769630098790
MXK3MJ,1/5/2018,Waco,TX,25.8,2056855157797481348
UDQDEX,1/5/2018,Waco,TX,25.8,6826692009372340921
QD6493,1/5/2018,Waco,TX,83.22,836343110095006387
V8ASUK,1/5/2018,Austin,TX,25.8,7919044691338011840
23DU5Y,1/5/2018,Austin,TX,25.8,6362610952500187925
PG4RDS,1/5/2018,Dallas,TX,30.82,6647201188226379908
JMAXL9,1/5/2018,Waco,TX,21.8,7915473678868351488
KVZJLH,1/5/2018,Austin,TX,5.95,2730016095828739822
CZFQUX,1/5/2018,Waco,TX,30.82,6532543500315302711
J5JAE9,1/14/2018,Waco,TX,87.06,3863003637546004363
NT8Z8U,1/5/2018,Waco,TX,30.8,5434245201529191804
3T4NBX,1/6/2018,Austin,TX,46.78,8042696303570409320
X9UTX7,1/6/2018,Dallas,TX,30.82,4376616569112016800
M74S8N,1/6/2018,Houston,TX,74.25,5615791191281944274
9K8LUL,1/6/2018,Waco,TX,135.33,3352637950733713848
N9Z4JG,1/6/2018,Waco,TX,42.57,8281108189606214728
EJ3EJA,1/6/2018,Austin,TX,19.8,3779107475296426214
656ZTD,1/6/2018,Austin,TX,25.8,335932369616220658
99N5VP,1/7/2018,Houston,TX,52.28,3030619179319026998
D964EB,1/7/2018,Austin,TX,58.2,7683339073445191374
GF9MXP,1/7/2018,Waco,TX,25.8,8004938457287613331
SGLPVH,1/7/2018,Austin,TX,30.8,5859225856060689981
MKB2VP,1/7/2018,Waco,TX,19.8,7965804758765392415
3VX4DG,1/9/2018,Waco,TX,30.8,1668086618415374666
Z4HW6M,1/7/2018,Houston,TX,30.82,6710017246167358138
DDLGNE,1/7/2018,Waco,TX,63.9,7885570538647240627
F4GGPA,1/7/2018,Waco,TX,25.82,3022121974271916736
FF2WF6,1/7/2018,Austin,TX,44.63,4541328642532455526
R2ZZVX,1/7/2018,Waco,TX,25.8,3741428101626359987
5YZRUN,1/7/2018,Dallas,TX,41.02,6935437710675738327
2VNGVB,1/11/2018,Austin,TX,68.32,6074037397687787201
7BNB98,1/17/2018,Houston,TX,41.42,4583660308877321621
B9RFNK,1/7/2018,Waco,TX,19.8,5156483910474938273
Z49Q22,1/7/2018,Waco,TX,30.82,7152245938941758800
ZWEAZE,1/7/2018,Dallas,TX,19.82,8450154061786814939
BSCV5K,1/7/2018,Waco,TX,41.04,9162785846367660667
ZD54XF,1/7/2018,Waco,TX,30.82,4931917283012945499
D2U9MM,1/7/2018,Austin,TX,15.21,6408303933706411826
XSEFXS,1/7/2018,Houston,TX,18.34,7567877397237100249
SBA6VV,1/8/2018,Waco,TX,30.8,3415096206675734542
NFVJKU,1/7/2018,Waco,TX,30.82,933559298569500265
N2ANSU,1/7/2018,Houston,TX,57.92,2998199391323831622
C4HDKR,1/13/2018,Houston,TX,42.38,8088169598886368550
SKNQ84,1/8/2018,Houston,TX,30.82,5719909010887015755
6WJ7SN,1/8/2018,Waco,TX,30.8,366418490258735749
MECCUD,1/8/2018,Waco,TX,31.49,6740528975327538031
LE7SPC,1/8/2018,Waco,TX,30.8,509372514783312755
SJJZ9K,1/9/2018,Waco,TX,109.09,3566428501632235843
SKPZJS,1/10/2018,Waco,TX,41.6,2074849994059228064
2NTW8Q,1/8/2018,Waco,TX,19.82,2358902841867009630
JWV93J,1/8/2018,Houston,TX,30.82,1134607134265265625
K34NLX,1/8/2018,Waco,TX,77.71,4819278094490950886
63XAXN,1/8/2018,Dallas,TX,77.56,5148712542880879201
LBUVH3,1/8/2018,Houston,TX,36.64,3301202136453208435
5AJGPP,1/9/2018,Waco,TX,146.51,1315742785121299180
J7HZTU,1/13/2018,Houston,TX,67.66,4438731248578762298
TYQKXV,1/8/2018,Dallas,TX,38.73,114366217960698603
RZA4J6,1/8/2018,Waco,TX,30.82,1910901978699191970
UZPHKR,1/9/2018,Houston,TX,27.75,5798401650938740591
ZMR2JY,1/9/2018,Waco,TX,25.82,2251950456833055174
ZXPWME,1/9/2018,Waco,TX,44.95,4778780657472379133
K8PY6J,1/9/2018,Houston,TX,51.87,3691774434015489504
6H8ASS,1/9/2018,Austin,TX,87.49,1589394411065879556
49953F,1/9/2018,Waco,TX,31.05,6682201920904077944
B4QLAV,1/9/2018,Dallas,TX,31,702563380901778995
H647SU,1/9/2018,Dallas,TX,65.33,6386130577239723479
EGZ6H2,1/9/2018,Houston,TX,31,2431320628031532728
2MXXYB,1/9/2018,Houston,TX,30.82,3102100878050999255
AJYPH3,1/9/2018,Austin,TX,25.8,262074195353979181
V2KM66,1/9/2018,Austin,TX,25.8,5526233602551126910
G24ZM5,1/9/2018,Austin,TX,154.08,2765016594442690979
ZJFAAV,1/9/2018,Houston,TX,41.68,6221549964057789960
2TSJ57,1/9/2018,Dallas,TX,83.46,5543236637243919926
GA6JWV,1/9/2018,Austin,TX,21.8,2496654908773815307
Q9ESFX,1/9/2018,Austin,TX,33.79,277804131748145310
3Y629J,1/9/2018,Austin,TX,19.8,7662005421760166979
XLR9BC,1/9/2018,Waco,TX,98.27,6311536874880287615
MMKPL5,1/9/2018,Houston,TX,37.41,903166298306133653
LLAA2N,1/9/2018,Houston,TX,30.82,6017378123342366760
JKVPDW,1/9/2018,Houston,TX,38.3,4635599237986353314
CF24CP,1/10/2018,Waco,TX,287.32,3029914869551528418
23XPTA,1/10/2018,Houston,TX,37.29,3766202230549053259
V2KZ6G,1/10/2018,Austin,TX,27.75,8583116680902542659
YNNMAN,1/10/2018,Houston,TX,31,573443010843500525
A6YFLV,1/10/2018,Waco,TX,30.82,4359741495668823519
URBUKH,1/10/2018,Dallas,TX,63.34,1205927090211452165
T6SZV2,1/10/2018,Waco,TX,30.82,3866867383745643797
35EBFU,1/10/2018,Waco,TX,53.28,5300934816288319142
RW8SXL,1/10/2018,Houston,TX,30.82,1400425121320114395
9QSNTH,1/10/2018,Waco,TX,30.8,2616518460063119542
A4692D,1/10/2018,Waco,TX,21.8,3672334768793045669
HJSB3U,1/10/2018,Waco,TX,25.8,1950362815611103644
AG29BJ,1/10/2018,Houston,TX,36.17,4431988715317475844
3ZWWL5,1/10/2018,Houston,TX,44.21,7784202064728199113
Y9ZSXS,1/10/2018,Austin,TX,27.75,7056481991615337676
J2NESJ,1/10/2018,Houston,TX,40.03,6413142206127828338
9BKZSP,1/10/2018,Waco,TX,25.8,1246272565122146381
PFLJDS,1/10/2018,Austin,TX,30.8,9176757515535323665
ZC5ZM2,1/13/2018,Houston,TX,27.7,152497590672992164
4XYNNZ,1/10/2018,Waco,TX,25.8,3296884367373291957
UNKUMJ,1/10/2018,Dallas,TX,33.74,6485071840752633880
56EB42,1/10/2018,Houston,TX,60.59,8276885949387033205
7FAR73,1/10/2018,Houston,TX,30.82,2391642186072299350
UL5CFU,1/11/2018,Houston,TX,30.82,7744341340062649310
84RH9U,1/14/2018,Dallas,TX,48.03,4805192902243234450
M9QGM7,1/11/2018,Houston,TX,64.26,8013089362887038160
3L4YLQ,1/11/2018,Waco,TX,30.8,5578758458465440521
BW8B3L,1/11/2018,Waco,TX,19.82,3169571036230864125
9R82AW,1/11/2018,Waco,TX,47.73,4517552865937821983
P6UQJD,1/15/2018,Austin,TX,55.04,3028887259526268654
BEPZCF,1/11/2018,Dallas,TX,30.82,6686387831282342348
JGMWQZ,1/11/2018,Houston,TX,25.82,2070033128125002268
D73TTA,1/11/2018,Houston,TX,30.82,7463714404982950042
KFFMVU,1/11/2018,Dallas,TX,30.82,1729800349523585455
XFFSYX,1/11/2018,Waco,TX,63,4404766533312452771
GSSUMS,1/11/2018,Houston,TX,30.82,6691327351386181755
M7RG75,1/12/2018,Waco,TX,30.8,7988590827340980328
3N6P5V,1/13/2018,Dallas,TX,116.1,7322036649893157069
Z5BVQW,1/12/2018,Dallas,TX,51.13,6477235794122591572
TZDCG5,1/12/2018,Waco,TX,97.99,5981679198100293302
4NJBJ3,1/12/2018,Dallas,TX,25.82,5284770121296201645
ZFQTYT,1/12/2018,Dallas,TX,19.82,4389393169241011865
YHU722,1/12/2018,Dallas,TX,25.82,6613938140244561810
SVMWKS,1/12/2018,Dallas,TX,21.82,8325608092806019875
4FR3J6,1/12/2018,Dallas,TX,21.82,3864651378541490783
F5L8FP,1/15/2018,Waco,TX,31.23,8856287499571217309
S3UG54,1/12/2018,Houston,TX,30.82,2641400766050889226
78MDU3,1/12/2018,Waco,TX,25.8,6737083238704759692
F9F7EN,1/13/2018,Houston,TX,31,8118004550159070311
BGU2AF,1/13/2018,Houston,TX,49.23,6341399721762155415
SE6HYB,1/15/2018,Houston,TX,31,4930825084702359747
6E7ERS,1/13/2018,Dallas,TX,21.82,6648839170923863485
2AMDEW,1/13/2018,Dallas,TX,30.82,5303011556740602591
RLQ2DA,1/13/2018,Houston,TX,44.59,532636946542666330
PY2AYX,1/14/2018,Houston,TX,42.83,3788488367776077806
BUC9U4,1/13/2018,Houston,TX,42.28,4473237472254879451
K4MNBE,1/13/2018,Houston,TX,68.39,6258527763609771575
FH2CC5,1/13/2018,Dallas,TX,30.82,1835349561575603387
MQQJFC,1/13/2018,Waco,TX,27.75,3842962792733436264
B8RVJW,1/13/2018,Waco,TX,30.82,3204838639053693043
8ZWTYH,1/14/2018,Dallas,TX,30.82,180344563574793019
BWUZTL,1/14/2018,Dallas,TX,30.82,3371369872362748961
C29S8R,1/14/2018,Waco,TX,19.82,3328563165342561475
PC8YMZ,1/14/2018,Waco,TX,25.8,1277591717366967986
Z7SFNQ,1/14/2018,Dallas,TX,25.82,747965306380140897
52ZKN9,1/14/2018,Houston,TX,42.76,1097812071468163008
54T396,1/14/2018,Austin,TX,25.8,4897062484089203490
PHHS7G,1/14/2018,Dallas,TX,30.82,1781997794908760793
R7WTF8,1/14/2018,Dallas,TX,30.82,8022644977635727519
6L6KT4,1/13/2018,Houston,TX,30.82,3315921566933216873
BBVADL,1/14/2018,Houston,TX,30.82,4553274716749061424
H3PZFG,1/14/2018,Dallas,TX,30.82,5194073965449197653
J957S8,1/15/2018,Houston,TX,30.82,4107823517972663723
N528DZ,1/15/2018,Dallas,TX,30.82,4640451237635971023
CSN6HM,1/15/2018,Dallas,TX,30.82,4928034627056155838
KGEW2E,1/15/2018,Dallas,TX,30.82,7408753667901744498
623KV5,1/15/2018,Dallas,TX,30.82,1963452586889473771
ER5L7F,1/15/2018,Dallas,TX,30.82,5318133245269693794
DU543H,1/15/2018,Waco,TX,30.8,2881799813560758881
BUK5R8,1/15/2018,Houston,TX,30.82,1685394616147873142
E4LGGQ,1/15/2018,Waco,TX,64.72,497354377501131073
FSCYFU,1/15/2018,Dallas,TX,68.57,1625419753710727066
4Q2SFU,1/15/2018,Dallas,TX,31,7396135623418930407
NRNXYE,1/15/2018,Waco,TX,30.8,4998648096901806750
RJF5FE,1/15/2018,Waco,TX,25.82,2236438464483592309
M4P23E,1/15/2018,Dallas,TX,41.47,8003666048126886790
5XKTZA,1/15/2018,Waco,TX,30.82,1692234720716447345
GBTN5Z,1/15/2018,Austin,TX,21.8,1866685111399027387
MBGEJK,1/15/2018,Dallas,TX,30.82,1684240021633670263
JK8FT6,1/15/2018,Houston,TX,31.05,7511623586967844198
TGJZ77,1/15/2018,Waco,TX,51.8,7588618982614263710
WE28NE,1/15/2018,Waco,TX,21.82,7485739098563757368
CNJMXW,1/15/2018,Dallas,TX,30.82,926102164420782293
LGEL64,1/15/2018,Houston,TX,30.82,1922876581302045470
W4QL4P,1/15/2018,Waco,TX,30.8,6850064577921592733
CL9JK7,1/15/2018,Waco,TX,41.81,2562566811078888086
X948UZ,1/15/2018,Dallas,TX,57.03,5217450069376442681
5HEVYW,1/15/2018,Houston,TX,30.82,2807051490967430432
V7E242,1/16/2018,Houston,TX,46.04,5487720532828846361
5KY6Q2,1/16/2018,Dallas,TX,30.82,3813926065714377291
NYJB8T,1/16/2018,Dallas,TX,31,4635939381186973030
2BKP2W,1/16/2018,Waco,TX,19.8,2540740105234587487
WU9W3D,1/16/2018,Houston,TX,21.82,7679955398868619751
J39MVC,1/16/2018,Waco,TX,25.8,164983291992055394
VL86HD,1/16/2018,Dallas,TX,93.14,4976974439776192022
RYKQRK,1/16/2018,Dallas,TX,30.82,1863169829580239391
2AYDTC,1/16/2018,Houston,TX,210.8,7070295635727406390
D8PEG7,1/16/2018,Houston,TX,21.82,1740358881517772332
AUM7US,1/16/2018,Waco,TX,30.82,7490002588230363158
7WZXX5,1/16/2018,Waco,TX,30.8,3726121127789787307
XBSKZ7,1/16/2018,Houston,TX,30.82,4305473688350996786
LFV3AA,1/16/2018,Waco,TX,30.8,7675410254410214446
5JQ53N,1/16/2018,Austin,TX,25.8,5565927314568071863
VFAGXB,1/16/2018,Austin,TX,27.75,4274423908012482674
BFD2XE,1/16/2018,Dallas,TX,53.84,3750588967008613828
MB5WT8,1/16/2018,Houston,TX,30.82,5407304947289084692
L94HJW,1/17/2018,Houston,TX,30.82,9035038322897456515
FVX9X8,1/17/2018,Austin,TX,33.47,3296680455000423130
QX8BEW,1/17/2018,Dallas,TX,31,7450983409319740645
Q5EXWN,1/17/2018,Dallas,TX,30.82,4127988407190091242
VM4KM6,1/17/2018,Houston,TX,30.82,3418447108112347387
KT8CZA,1/17/2018,Waco,TX,30.8,1341352258452024445
E75QZC,1/17/2018,Dallas,TX,32.27,4312274134764150980
DY5QS5,1/17/2018,Dallas,TX,30.82,8205667808895363151
W97CGK,1/17/2018,Waco,TX,26.01,4920014264516891962
ARR7BB,1/17/2018,Dallas,TX,65.72,8867930532175860525
24CY2D,1/17/2018,Waco,TX,46.48,862968701187668404
YQK8BU,1/17/2018,Waco,TX,25.8,8277578755541947538
ZTXM5Y,1/17/2018,Houston,TX,31,4787482391781860855
HXF9P5,1/17/2018,Waco,TX,30.8,8152429686015682636
6H6T6N,8/11/2013,Dallas,TX,5.32,3540035733770308487
7UP6MS,7/6/2011,Dallas,TX,24.38,4304591590849575017
7ZEW8G,3/28/2011,Houston,TX,45.76,7958792880110439673
ELKAGQ,11/9/2010,Dallas,TX,37.4,4658138672370218789
LSL6QK,5/2/2011,Houston,TX,19.97,3376622898630403339
9SVNMF,7/18/2012,Dallas,TX,70.68,509707641755004207
JD96M8,8/2/2011,Dallas,TX,76.41,3072532392468284067
WXBP2F,6/14/2011,Dallas,TX,55.62,8845211448578182393
RJYYJ9,8/19/2012,Houston,TX,51.74,6703092481081875468
UCVGQ9,9/11/2013,Houston,TX,94.19,3175754324693245174
4W84UJ,4/24/2009,Dallas,TX,6.44,2247100445944465796
CZTUVU,9/28/2012,Dallas,TX,28.04,5507872556066774779
Q7RV8W,8/30/2010,Houston,TX,65.54,8943691402566354715
ANEWZC,3/8/2011,Houston,TX,34.34,8761926821864631243
EEKG4H,11/10/2009,Dallas,TX,19.43,2833768479298670224
AZJTMQ,7/13/2009,Dallas,TX,12.77,8284225926114436610
