CUSTOMER_ID,CREATED_DT,CITY,STATE,FAV_DELIVERY_DAY,REFILL,DOOR_DELIVERY,PAPERLESS,CUSTOMER_NAME,RETAINED
KUL353,9/17/2013,Houston,TX,Thursday,0,0,1,JcfKR7ODX5,0
C4QTHX,9/17/2013,Houston,TX,Friday,0,0,1,cSNwGFavKD,1
YWPPCP,9/17/2013,Houston,TX,Thursday,0,0,1,QTBV0vlU79,1
TR7BZP,9/17/2013,Waco,TX,Tuesday,0,0,1,5BVorETIo3,1
UZYSYS,9/17/2013,Dallas,TX,Thursday,0,0,1,CSPz8Xvjb4,1
YWTJAP,9/17/2013,Houston,TX,Tuesday,0,0,1,u9tHL8CnEV,1
B556U6,9/3/2013,Dallas,TX,Tuesday,1,0,1,TSQkGRVHHz,1
X568KA,9/7/2013,Waco,TX,Wednesday,0,0,1,A2WhlPcGD0,0
Z83Z5P,9/8/2013,Dallas,TX,Monday,0,0,1,EL4eM2s7XI,1
LZRUCA,9/17/2013,Dallas,TX,Wednesday,1,0,1,1vIZcev7ae,1
932G48,9/17/2013,Dallas,TX,Thursday,0,0,1,TSIFlYP0yy,1
96JZGR,9/17/2013,Waco,TX,Wednesday,0,0,1,e2tSlIKdGg,1
65D54P,9/17/2013,Waco,TX,Tuesday,0,0,1,9IRYQDs7R2,0
S3JS6X,9/17/2013,Houston,TX,Friday,0,0,1,94fhNgByqD,1
8MJAFZ,9/18/2013,Dallas,TX,Thursday,0,0,1,wzlnNkzJhs,1
GUQHGV,9/18/2013,Dallas,TX,Tuesday,0,0,1,nOxq0Lett3,0
ESMV22,9/18/2013,Dallas,TX,Wednesday,0,0,1,yo9VhnvO1Z,1
F8WUZH,9/10/2013,Dallas,TX,Wednesday,0,0,1,gE3lhqd3LA,0
WQVRXQ,9/18/2013,Houston,TX,Tuesday,0,0,1,qFuwTbgYxE,1
W73M23,9/18/2013,Houston,TX,Monday,0,0,1,DZiabCY164,1
FZFZ8C,9/18/2013,Waco,TX,Thursday,0,0,1,6ZMgoD56s0,1
65ZMM4,9/18/2013,Houston,TX,Friday,0,0,1,FLnpsfEdqj,1
MUNEVS,9/18/2013,Houston,TX,Friday,0,0,1,8qvHxwU5CG,0
ZTDUEA,9/18/2013,Houston,TX,Thursday,0,0,1,1Ka8k055IV,1
4YYYXC,9/18/2013,Waco,TX,Tuesday,0,0,1,Isdgyq2ITv,1
RULKQW,9/18/2013,Houston,TX,Friday,1,0,1,C5bf0G4YS9,1
8GJQ38,9/18/2013,Houston,TX,Friday,1,0,1,wyjT53CoP3,1
B67FHL,9/18/2013,Houston,TX,Friday,1,0,1,DaoazVhbyr,1
PYBXEH,9/18/2013,Houston,TX,Friday,0,0,1,W0aFrJWHGK,1
63X4G8,9/18/2013,Houston,TX,Tuesday,0,0,1,ufhyAuRCcD,1
R46C7Q,8/24/2013,Dallas,TX,Tuesday,0,0,1,tB4s3QkUAE,1
8F5G6C,9/18/2013,Houston,TX,Friday,0,0,1,zTuvEiwIVF,0
5VV63M,9/18/2013,Houston,TX,Thursday,0,0,1,cIzmiKRNUy,1
277HCZ,9/18/2013,Houston,TX,Friday,0,0,1,wi8A5c10HN,1
VA23JU,9/18/2013,Houston,TX,Friday,0,0,1,QvuuwNqGR8,1
KX5NRF,9/18/2013,Dallas,TX,Friday,0,0,1,TT4dpUIb7m,1
Y4VWEY,9/18/2013,Waco,TX,Tuesday,1,0,1,10xC4Bfo7U,1
NJ293A,9/18/2013,Houston,TX,Friday,0,0,1,ZAp5y8yYOC,1
7E4H4P,7/30/2013,Waco,TX,Tuesday,0,0,1,YRqy7XXdfb,1
Y9JXXA,9/18/2013,Waco,TX,Saturday,0,0,1,GThd30qWgm,1
ATMUJ3,9/18/2013,Waco,TX,Monday,0,0,1,CZHGBTWOjE,1
SW5XM7,9/18/2013,Waco,TX,Friday,0,0,1,DeeyRVmnRD,1
YCKX67,8/30/2013,Waco,TX,Thursday,1,0,1,kMF4osl4FQ,0
PGCF2Q,8/31/2013,Waco,TX,Friday,1,0,1,r1ECXpwE2k,1
G5WUG6,9/14/2013,Waco,TX,Monday,0,0,1,lHwyjDUd7F,0
8FZJSF,9/14/2013,Houston,TX,Thursday,0,0,1,WfKo7FauCC,0
W843TQ,9/18/2013,Waco,TX,Friday,0,0,1,KrUJ0xjfaM,1
KZGRHZ,8/30/2013,Waco,TX,Wednesday,0,0,0,6genX9jch5,0
8ER2JK,9/18/2013,Dallas,TX,Wednesday,0,0,1,r9UVKq4vuu,0
NRL3SS,9/18/2013,Houston,TX,Tuesday,0,0,1,I7767Q2TF4,1
FG87QX,9/18/2013,Houston,TX,Friday,0,0,1,lcyVkTCbVi,1
ZWYTBQ,9/18/2013,Dallas,TX,Wednesday,0,0,1,EP5xPqNRXf,1
2EQZQ5,9/9/2013,Houston,TX,Wednesday,0,0,1,EfuCqJlTFe,1
F38DC7,9/18/2013,Austin,TX,Tuesday,0,0,1,h4nnnd7PwZ,1
HZR7P8,9/17/2013,Houston,TX,Friday,0,0,1,NeyRJd2aLY,1
4EBRZC,9/7/2013,Dallas,TX,Thursday,0,0,1,5cYKAvhn98,1
9JKPPT,9/11/2013,Houston,TX,Thursday,0,0,1,37kweGkqW7,0
K2GVEC,9/18/2013,Houston,TX,Wednesday,0,0,0,GJ7irGQCBr,0
RUJ3SG,9/18/2013,Waco,TX,Saturday,0,0,1,gEq5iyxeu5,1
ZF2HYN,9/18/2013,Dallas,TX,Friday,0,0,1,hhvRPtWUKX,1
5XPZCN,9/18/2013,Houston,TX,Monday,0,0,1,21xm0peg2M,1
4GW2VN,9/18/2013,Houston,TX,Thursday,0,0,1,M03z6PAmB8,1
7UGWQE,9/18/2013,Houston,TX,Thursday,0,0,1,fkYT2CBKmT,1
B3XVQV,9/18/2013,Waco,TX,Wednesday,0,0,1,afQ9foM6U7,1
7RL3EX,9/18/2013,Waco,TX,Monday,0,0,1,ekRpStgv1i,1
X3SSCR,9/18/2013,Houston,TX,Monday,0,0,1,4aKaPFjTPq,1
K2GH3W,9/18/2013,Waco,TX,Saturday,0,0,1,g0cOMtAhY7,1
JXYCTR,9/18/2013,Waco,TX,Saturday,0,0,1,BkH4OaIW70,1
H2KPSH,9/25/2013,Houston,TX,Thursday,0,0,1,H444XH2DCx,1
FZ3UUU,9/18/2013,Waco,TX,Wednesday,0,0,1,iLy7M8heio,0
CTWQSY,9/18/2013,Dallas,TX,Thursday,0,0,1,hOMV6QGmss,1
7TWGYS,9/18/2013,Waco,TX,Saturday,0,0,1,9QhgH5GQBb,0
2GT92S,9/17/2013,Austin,TX,Thursday,0,0,1,QJuueBjyh7,1
L2659Y,9/18/2013,Houston,TX,Thursday,0,0,1,dTNLWiXRdV,1
3E83Q9,9/18/2013,Dallas,TX,Thursday,0,0,1,TY9i1FrFp8,1
2WR3V2,9/18/2013,Houston,TX,Thursday,1,0,1,kBMqNwabdQ,1
DTDH2S,9/18/2013,Dallas,TX,Monday,0,0,1,96jkQmeCgL,1
RQHRLK,9/18/2013,Waco,TX,Wednesday,0,1,1,fkB1OFFDZu,1
TJU4RR,9/17/2013,Houston,TX,Thursday,0,0,1,fANaO02f4y,1
QSMSYB,9/18/2013,Houston,TX,Friday,0,0,1,Rh6nruz7UT,1
PRPQQD,9/18/2013,Waco,TX,Friday,0,0,1,8ezqcU6m3s,1
H9HX8Z,9/18/2013,Houston,TX,Monday,0,0,1,UAgW2ids2e,0
BG4328,9/18/2013,Houston,TX,Friday,0,0,1,CQaxaE5t9z,1
AX3GHJ,9/18/2013,Waco,TX,Monday,0,0,1,jrchc9UZOw,1
GTFC6G,9/18/2013,Houston,TX,Wednesday,0,0,1,fPGPrnxzc9,1
XAJUVD,9/18/2013,Dallas,TX,Thursday,0,0,1,ChfPtJsbeH,1
VBK9WY,9/18/2013,Waco,TX,Thursday,0,0,1,zRJtVsrLM3,1
CPJL68,9/18/2013,Waco,TX,Tuesday,0,0,1,XiEpqUFj1p,0
AM3XZX,9/18/2013,Houston,TX,Friday,0,0,1,Ldbn8M4hh9,0
2X7YFQ,9/18/2013,Dallas,TX,Thursday,0,0,1,6jyYVQVyTk,1
J38PG4,9/18/2013,Waco,TX,Friday,0,0,1,Y9BTcoRivl,1
5SZHT2,9/18/2013,Waco,TX,Thursday,0,1,1,FyJy6zkBPk,1
MP5V5H,9/18/2013,Houston,TX,Thursday,0,0,1,WiZbs5uF1Z,0
TGY2HX,9/18/2013,Waco,TX,Saturday,0,0,1,WVKCf9x6Qj,1
U9JW48,9/18/2013,Houston,TX,Friday,0,0,1,zmuni79QgN,1
3TQATX,9/18/2013,Houston,TX,Thursday,0,0,1,60q7n54L5j,1
GE7LP8,9/18/2013,Houston,TX,Monday,0,0,1,5REQcrOg9I,1
PTKUSM,9/18/2013,Waco,TX,Friday,0,0,1,PC1Yi4BJjr,1
ENTGW9,9/18/2013,Houston,TX,Thursday,0,0,1,oQdIIpIoEg,1
HR57RM,9/18/2013,Houston,TX,Friday,0,0,1,1Vu7PHfDAh,1
SRPMUG,9/18/2013,Waco,TX,Monday,0,0,1,M9QOwy8lAT,1
KT7ZQZ,9/9/2013,Waco,TX,Wednesday,0,0,1,TsJ3DkRVNg,0
6K5S9M,9/18/2013,Houston,TX,Wednesday,0,0,1,MJ5v6pCk1e,1
2ZAVTF,9/18/2013,Waco,TX,Wednesday,0,1,1,afDv93FwoM,1
FSAWYW,9/18/2013,Houston,TX,Tuesday,0,0,1,pU1kqlwsPM,1
2U2EZ6,9/18/2013,Dallas,TX,Friday,0,0,1,FTVd3y25Ij,1
LX6AVQ,9/18/2013,Waco,TX,Friday,0,0,1,5NARBRQjRo,1
4GW9A3,9/18/2013,Waco,TX,Friday,0,0,1,FaLcIjsQ2F,0
JY775Q,9/18/2013,Houston,TX,Monday,0,0,1,OyO766KHER,1
5PEKBA,9/18/2013,Dallas,TX,Friday,0,0,1,iyyTCoDFFk,1
2VGLU8,9/18/2013,Waco,TX,Friday,0,0,1,biuZ2m7rwe,1
PLN76J,9/18/2013,Houston,TX,Thursday,0,0,1,RL334V9B1y,1
GHWLVM,9/18/2013,Dallas,TX,Monday,0,0,1,OpcphKUAIY,1
KPHDK5,9/18/2013,Waco,TX,Friday,0,0,1,Vda1uBcJZ5,1
AGLF66,9/18/2013,Houston,TX,Friday,0,0,1,XxNZajw3ru,1
CBXDTG,9/18/2013,Houston,TX,Thursday,0,0,1,7f5xuQAQHs,1
M7V9JQ,9/18/2013,Waco,TX,Friday,0,0,1,6JpvAdharV,1
GJMJH9,9/18/2013,Waco,TX,Tuesday,0,0,1,QSVh8bOVXP,1
HMZ7YX,9/18/2013,Waco,TX,Friday,0,0,1,d0xhR98Wfh,1
L9RH9U,9/18/2013,Waco,TX,Thursday,0,0,1,nz74ToDLRA,1
EWHDLK,9/16/2013,Houston,TX,Friday,0,0,1,XqbaOEoxjn,1
FZV7DE,9/18/2013,Houston,TX,Monday,0,0,1,svqdStppoV,1
V5BMTV,9/18/2013,Houston,TX,Thursday,0,0,1,1trYHr7lp8,1
YUMM32,9/18/2013,Dallas,TX,Friday,0,0,1,JvlXWtBM1s,0
FXR628,9/18/2013,Houston,TX,Friday,0,0,1,pE3rd7VMiS,1
ARRD47,9/18/2013,Houston,TX,Wednesday,0,0,1,AwRk8jHv7g,0
JS26EV,9/18/2013,Houston,TX,Friday,0,0,1,2gc2zGDFyk,1
U7UWGU,9/18/2013,Waco,TX,Monday,0,0,1,Tporpm3W19,1
NQ35BD,9/18/2013,Waco,TX,Friday,0,0,1,zlUb5Cs9ih,1
AASS67,9/18/2013,Dallas,TX,Tuesday,0,0,1,vm3jux1nIV,1
T23Q4A,9/18/2013,Dallas,TX,Wednesday,1,0,1,qV8H4BCOAR,1
8YUEXE,9/18/2013,Houston,TX,Friday,0,0,1,F9DZ5dDyip,1
UJYDRM,9/18/2013,Waco,TX,Monday,0,0,1,Rx7haKqaGz,0
MRZQVP,9/18/2013,Waco,TX,Monday,0,0,1,PMqPczS8fJ,1
VLPRNE,9/6/2013,Austin,TX,Saturday,0,0,1,6fxhxIHiU9,1
YE4DET,9/18/2013,Houston,TX,Friday,0,0,1,uz4Heb6DNc,0
XHBML3,9/18/2013,Waco,TX,Thursday,0,0,1,a0dsvrORFn,1
XMNJZD,9/18/2013,Houston,TX,Tuesday,0,0,1,AiGcIZebeA,1
Y2UD2W,9/18/2013,Waco,TX,Tuesday,0,0,1,7gvLOWU6nS,1
BMY2UF,9/18/2013,Waco,TX,Thursday,0,0,1,GzufnSyUGx,1
A22DQE,9/18/2013,Waco,TX,Wednesday,0,0,1,4upPs2HRxY,1
CWD5JY,9/18/2013,Waco,TX,Thursday,0,0,1,MaSzlDrW6C,1
GLNLKW,9/18/2013,Waco,TX,Friday,0,0,1,jwfqU5by1u,1
22LJ4L,9/18/2013,Waco,TX,Monday,0,0,1,ieDD5ggizX,1
HD4RWG,9/18/2013,Houston,TX,Friday,0,0,1,WOtnURXKZB,0
DK944M,9/18/2013,Waco,TX,Saturday,0,0,1,Su18CTPtzi,1
WE4RJT,9/18/2013,Waco,TX,Tuesday,0,0,1,aIHq4KhNj8,1
2WZ9CJ,9/18/2013,Houston,TX,Friday,0,0,1,NlGChxjk4Z,1
R58PPM,9/18/2013,Dallas,TX,Friday,0,0,1,88gCHkYmXI,1
7EPX7P,9/18/2013,Dallas,TX,Monday,0,0,1,IVYK2QT9Vn,1
2N46A3,9/18/2013,Waco,TX,Tuesday,0,0,1,zsWc0goBcz,1
QMZC5Z,9/18/2013,Houston,TX,Tuesday,0,0,1,WaZQbCr2MP,1
HHVMQN,9/18/2013,Waco,TX,Saturday,0,0,1,eY54u0Jxmi,1
B3RG3R,9/18/2013,Waco,TX,Thursday,0,0,1,sj9obzF2Kl,1
33QKRN,9/18/2013,Waco,TX,Tuesday,0,0,1,aoEdoM03vW,1
5P5B74,9/18/2013,Waco,TX,Saturday,0,0,1,OyZq5uUAe3,1
6ZYB34,9/18/2013,Houston,TX,Thursday,0,0,1,Zk3R0UP6Rm,1
X66G2M,9/17/2013,Dallas,TX,Friday,1,0,0,aVUyJKDEva,1
QZTETX,7/9/2013,Houston,TX,Monday,0,0,1,4aSyTIC0L6,1
PL3K94,9/18/2013,Houston,TX,Tuesday,0,0,1,871xnM6TzB,1
A3A9RV,9/18/2013,Houston,TX,Thursday,0,0,1,k7XYRzA4O3,0
6KKTT2,9/6/2013,Waco,TX,Monday,0,0,1,SiQIO0ywNd,1
UDDQW5,9/18/2013,Waco,TX,Wednesday,0,0,1,NGoTXC3JL6,1
KKYZNB,9/18/2013,Houston,TX,Wednesday,0,0,1,yfK8Nm8tjJ,1
AE4YNW,9/18/2013,Waco,TX,Wednesday,0,0,1,PsBK2gGt45,0
V8KCSC,9/18/2013,Dallas,TX,Tuesday,0,0,1,xGlxoLJyhU,1
53WSRA,9/18/2013,Houston,TX,Monday,0,0,1,Ab2m3yuzf2,1
LXN57L,9/18/2013,Dallas,TX,Friday,0,0,1,DWufhbpe2U,1
5KZJSE,9/18/2013,Houston,TX,Thursday,0,0,1,uloHPsihez,1
E4HEHN,9/18/2013,Dallas,TX,Wednesday,0,0,1,XFt6nDycml,0
UQ2694,9/18/2013,Waco,TX,Wednesday,0,0,1,lKHRl8L9m1,1
PLYXGT,9/18/2013,Waco,TX,Wednesday,0,0,1,UUyqgOoi80,0
NGHGD2,9/18/2013,Dallas,TX,Friday,0,0,1,3oiFVfqv0d,1
NJM3LK,9/18/2013,Austin,TX,Tuesday,0,0,1,ijLbTCnD9w,1
6CPNWJ,9/18/2013,Houston,TX,Monday,0,0,1,Q5yOPEEe2W,1
NGJS9F,9/18/2013,Houston,TX,Tuesday,0,0,1,3zW8iFCj0W,1
8ZAZEQ,9/18/2013,Austin,TX,Tuesday,0,0,1,v962GnaciU,1
SH3Q5K,9/14/2013,Dallas,TX,Wednesday,0,0,1,rZWpqqzCMl,1
FVQRGA,9/18/2013,Waco,TX,Wednesday,0,0,1,Ph8XLQnl4r,1
V36FSG,9/18/2013,Houston,TX,Monday,0,0,1,delFezYItm,1
XVNPYJ,9/18/2013,Austin,TX,Tuesday,0,0,1,EoVOhwAk7X,1
6PK9Y2,9/18/2013,Houston,TX,Friday,0,0,1,YfmSOpBItU,1
7WS9E3,9/18/2013,Dallas,TX,Monday,0,0,1,sKpTA15JsT,1
57FBJE,9/18/2013,Houston,TX,Tuesday,0,0,1,FTQWGhzKsh,1
ZG6K5W,9/18/2013,Austin,TX,Tuesday,0,0,1,YouYSc4Q1b,1
JTCY3D,9/18/2013,Dallas,TX,Monday,0,0,1,BC1wF4XFVh,0
RBKBC9,9/18/2013,Waco,TX,Friday,0,0,1,gz1iWyEywc,1
HAWA3N,9/18/2013,Dallas,TX,Friday,1,0,1,ORGsBUIPk3,1
QMZG6H,9/18/2013,Austin,TX,Tuesday,0,0,1,7FlD0vJfW6,1
TMJ3JZ,9/18/2013,Houston,TX,Monday,0,1,1,mwHDmX7r2Q,1
Z8Q3NF,9/18/2013,Waco,TX,Thursday,0,0,1,ukYAbezFSI,0
U9LPAE,9/18/2013,Waco,TX,Monday,0,0,1,neTyyk2ZVu,1
TENY2Z,9/18/2013,Waco,TX,Thursday,0,0,1,jofmruHDJo,1
RYKN86,9/18/2013,Houston,TX,Monday,0,0,1,Fhapdzd1M7,1
G63RVA,9/18/2013,Waco,TX,Friday,0,0,1,AjqqzD6CAb,1
G95WKY,9/16/2013,Houston,TX,Friday,0,0,1,QE89MY09N2,1
46YPA5,9/18/2013,Houston,TX,Monday,0,0,1,lOrYE6SRBz,1
9ZLN7K,9/18/2013,Houston,TX,Friday,0,0,1,OetfL26Non,1
KHTWB5,9/18/2013,Waco,TX,Monday,0,0,1,AuB3Xx0YUi,1
R769Q5,9/18/2013,Houston,TX,Wednesday,0,0,1,8CaZwRHOmF,1
2DJHMF,9/1/2013,Houston,TX,Monday,0,0,1,FpS325NDTn,1
BX8GH8,9/5/2013,Dallas,TX,Wednesday,1,0,1,Ae2Eh5BqVU,1
ZADR68,9/10/2013,Houston,TX,Friday,0,0,1,TrKQUg0JTq,1
CA4DLN,9/6/2013,Waco,TX,Friday,0,0,1,jLIugjTvtQ,0
KZ5ND7,9/18/2013,Houston,TX,Thursday,0,0,1,I6yltxuS3S,1
FVH7WW,9/9/2013,Houston,TX,Friday,0,0,1,6HgNTFJF5q,0
DTGYTJ,9/7/2013,Waco,TX,Monday,0,0,1,QsCoALX5Tq,1
ESJLAZ,8/29/2013,Dallas,TX,Monday,0,0,1,DMqX3ZwRkV,1
4DTAZ8,9/3/2013,Waco,TX,Saturday,0,0,1,kpUaz5YfkU,0
5N7872,6/27/2013,Austin,TX,Tuesday,0,0,1,oWvq6pHnlr,1
RMZFWT,9/2/2013,Waco,TX,Tuesday,0,0,1,0UUuApT2dU,1
X95EL8,9/9/2013,Houston,TX,Thursday,0,0,1,QgcFYdUvDw,0
L7M4T5,9/3/2013,Waco,TX,Monday,0,0,1,nLrPAHyGaY,1
GFAUVD,9/9/2013,Houston,TX,Wednesday,0,0,1,8VCkEDSSXN,1
S5G83E,9/10/2013,Dallas,TX,Friday,0,0,1,Zacc0Nu56J,0
47DR9N,8/27/2013,Houston,TX,Tuesday,1,0,1,KIT5bKrv01,0
ETQU9D,9/18/2013,Waco,TX,Saturday,0,0,1,KyicPHnN2m,1
7GY2Z6,9/3/2013,Houston,TX,Thursday,0,0,1,G7ZpxeWCi6,0
LPHB9S,9/6/2013,Waco,TX,Monday,0,0,1,OqikW1qX7A,1
X9TNBM,9/9/2013,Waco,TX,Saturday,0,0,1,kh7iM71zmZ,1
N3AAXC,9/6/2013,Waco,TX,Saturday,0,0,1,CSOVKDks3I,1
SXCDHM,9/6/2013,Houston,TX,Tuesday,0,0,1,icUk6jxjmw,1
G78CL2,8/31/2013,Waco,TX,Friday,0,0,1,EECEveGKhc,1
43EPHC,9/4/2013,Houston,TX,Tuesday,0,0,1,ZYmGKPkR1m,1
JEKXVK,9/9/2013,Waco,TX,Friday,0,0,1,gjr3sNN1jz,1
HJ34YN,9/3/2013,Dallas,TX,Friday,0,0,1,bXRrRv4qn1,1
VCNTJ3,9/4/2013,Waco,TX,Monday,0,0,1,lq5pRX46uH,0
UTDKGF,9/4/2013,Houston,TX,Thursday,0,0,1,ospPULiUnl,0
L8QPKN,9/6/2013,Austin,TX,Thursday,0,0,1,DAHQDQGTrL,1
RSU2AN,9/3/2013,Houston,TX,Wednesday,0,0,1,zUru1inphP,0
AARHBP,8/30/2013,Austin,TX,Thursday,0,0,1,T0nEgjuq2k,0
R3RBC8,9/6/2013,Houston,TX,Friday,0,0,1,KD0mDMlm20,1
QBT7YT,8/30/2013,Houston,TX,Monday,0,0,1,GoEUvb1M3L,0
FLTVFX,8/22/2013,Houston,TX,Thursday,0,0,1,CB32gsCpBf,1
8G38JD,9/6/2013,Austin,TX,Tuesday,0,0,1,h1G0df3NaT,0
M639B6,9/10/2013,Waco,TX,Thursday,0,0,1,74Utkc9jeY,0
99X5K7,9/8/2013,Houston,TX,Monday,0,0,1,obK9F1v1LP,1
8NNYBW,9/11/2013,Dallas,TX,Friday,0,0,1,X1i9rXyy6D,0
568VYB,9/12/2013,Houston,TX,Friday,0,0,1,T6tLkvI57Y,1
KGG2DU,8/29/2013,Waco,TX,Tuesday,0,0,1,H6Rbf9ZuTl,0
KRDSCJ,9/5/2013,Houston,TX,Monday,0,0,1,gOMfaek3gP,1
LZUD8C,9/5/2013,Houston,TX,Tuesday,0,0,1,PHl8FPT0rc,1
ZECDLX,9/11/2013,Houston,TX,Friday,0,0,1,hw5drXR0gC,1
2XGE8P,9/5/2013,Houston,TX,Monday,0,0,1,zCg9yhWoNS,1
7B5DXV,8/31/2013,Houston,TX,Monday,0,0,1,JqT99paZBR,1
5GSHZ8,9/11/2013,Houston,TX,Friday,0,0,1,9DIHS9JIhk,0
QGZRKV,9/6/2013,Houston,TX,Monday,0,0,1,FtOwG0NeDn,1
P7RDD8,8/31/2013,Houston,TX,Monday,0,0,1,kTCP0iUwss,1
AGU4MZ,9/6/2013,Waco,TX,Monday,0,0,1,0GsWD2PwJ0,1
2MJ8PJ,8/30/2013,Houston,TX,Monday,0,0,1,emPDtATv8r,0
AKW33E,8/30/2013,Houston,TX,Thursday,0,0,1,TGuK5T2w33,0
Z59V6N,9/5/2013,Houston,TX,Wednesday,0,0,1,lgbGJx4i1I,1
LDEXPX,9/10/2013,Houston,TX,Friday,0,0,1,grGuAe8Q9J,1
8NA7XS,9/4/2013,Houston,TX,Thursday,0,0,1,jnZyBxR7z7,1
97BSQZ,8/30/2013,Houston,TX,Wednesday,0,0,1,d6vOFBqGzW,1
S5T7J8,8/31/2013,Houston,TX,Monday,0,0,1,N1PsVr82nS,1
BLPD76,9/6/2013,Waco,TX,Monday,0,0,1,jPyXPKnNxS,0
3LJWBL,9/5/2013,Houston,TX,Monday,0,0,1,RqCc7CEuOo,1
RFL4VM,9/6/2013,Waco,TX,Monday,0,0,1,dZXrSUELuK,0
9UCLVL,9/5/2013,Houston,TX,Wednesday,0,0,1,t6MM7y9DYG,1
PJZHFX,9/6/2013,Waco,TX,Saturday,0,0,1,AAm64EKqT1,0
CKLPRF,9/5/2013,Houston,TX,Wednesday,0,0,1,9sgaqU0AMC,0
RQR5BK,9/14/2013,Houston,TX,Monday,0,0,1,DjtKsCYomj,1
XKYLAB,9/2/2013,Austin,TX,Tuesday,0,0,1,ikf4G0G4rT,1
KRJXAA,8/18/2013,Dallas,TX,Monday,0,0,1,PL2YEsjTyo,1
6ZCAEN,9/7/2013,Waco,TX,Tuesday,0,0,1,tEInjUL59V,1
RTEUZX,8/30/2013,Houston,TX,Tuesday,0,0,1,ln3K064ZTe,0
FRN6V3,9/11/2013,Dallas,TX,Thursday,0,0,1,74H0pK8I7v,1
7T8MTB,9/11/2013,Houston,TX,Monday,0,0,1,z3r8SMS0NT,1
9V6G2H,9/9/2013,Houston,TX,Tuesday,0,0,1,QL6obTFrlM,0
4NGB8C,8/29/2013,Houston,TX,Monday,0,0,1,yUxKSt7iAn,1
WT74KD,9/4/2013,Waco,TX,Saturday,0,0,1,aPfEpDHPZ9,0
QYT99W,9/5/2013,Houston,TX,Monday,0,0,1,n1YacFPoWR,1
PHAQR7,9/13/2013,Austin,TX,Monday,0,0,1,9ImWad7YXI,1
HDA55Q,9/2/2013,Waco,TX,Tuesday,0,0,1,tF9SAvDAfS,1
23C49G,9/6/2013,Waco,TX,Monday,1,1,1,kAJg7l6blh,1
VU8T4B,9/6/2013,Waco,TX,Friday,0,0,1,tXsSiSm1cS,0
4CTFNR,9/11/2013,Houston,TX,Friday,0,0,1,mreBiI00Mh,1
RP6ARB,8/30/2013,Waco,TX,Tuesday,0,0,1,Imwx5fa0z3,0
7T9PH7,9/18/2013,Houston,TX,Wednesday,0,0,1,Pb2wqPJrKD,1
PJ585X,9/10/2013,Houston,TX,Friday,0,0,1,sEcAgj2GuP,1
F33K83,8/30/2013,Houston,TX,Monday,0,0,1,knuqasjdTT,0
45M54H,9/4/2013,Austin,TX,Thursday,1,1,1,mdbxsUNdKS,1
7RA524,8/27/2013,Waco,TX,Monday,0,0,1,oLk5i45CUT,1
RCZJ95,9/9/2013,Houston,TX,Tuesday,0,0,1,IwxcschdRb,0
MRB324,8/31/2013,Waco,TX,Monday,0,1,1,J4v3WmffVw,1
22UFCP,9/9/2013,Houston,TX,Friday,0,0,1,tBmN9AfYPG,0
PHAEXA,9/7/2013,Houston,TX,Tuesday,0,0,1,aeSf5Vfozl,0
AG4B8Z,8/30/2013,Houston,TX,Tuesday,0,0,1,s4uIaHArf3,0
TJ6Y8X,9/11/2013,Houston,TX,Friday,0,0,1,xkznMlfEjP,1
6CV8HB,9/10/2013,Dallas,TX,Monday,1,0,1,0DuBgEZPZT,0
ZZZRTS,9/6/2013,Waco,TX,Monday,0,0,1,LaAGRYE4yl,1
LY7AGJ,9/3/2013,Houston,TX,Wednesday,0,0,1,fGPGbzONDD,0
K8BT7K,9/8/2013,Houston,TX,Tuesday,0,0,1,DHv6OiKxVj,1
XJ86XZ,9/6/2013,Waco,TX,Saturday,0,0,1,BxfOVKz3IQ,1
VTLEFW,9/5/2013,Houston,TX,Monday,0,0,0,2bMTVIPN6f,1
DHXDNH,8/30/2013,Houston,TX,Tuesday,0,0,1,T74O0NhBHh,0
DKMR5U,8/12/2013,Waco,TX,Saturday,0,0,1,gneEHydIfp,1
GFPSXV,8/30/2013,Waco,TX,Monday,0,0,1,bibpUglQQk,1
YKFF3U,9/4/2013,Houston,TX,Tuesday,0,0,1,JuLq4lQUES,0
CF5Z49,9/6/2013,Houston,TX,Monday,0,0,1,LUyM5vXauD,0
3VYAZW,8/31/2013,Houston,TX,Tuesday,0,0,1,D6gAfVNfUa,0
6DMV2R,9/18/2013,Waco,TX,Thursday,0,0,1,BQv5c0ZPBU,1
K54QSR,9/6/2013,Houston,TX,Monday,0,0,1,zqlFW1LUJJ,0
AWV66V,9/10/2013,Houston,TX,Monday,0,0,1,zuQnRt9KGQ,1
DZNUKM,9/11/2013,Waco,TX,Thursday,0,0,1,ASZMicqMZJ,1
WMUW6X,9/2/2013,Waco,TX,Wednesday,0,0,1,nJYhZ0B6lv,1
TUTC8P,9/9/2013,Houston,TX,Wednesday,0,0,1,51qqbDSrUt,1
6RYB4P,8/30/2013,Houston,TX,Monday,0,0,1,OqfYlo7LBN,0
JYN2JF,9/6/2013,Houston,TX,Tuesday,0,0,1,qNdYrTs5ZU,0
C45YEF,9/8/2013,Waco,TX,Wednesday,0,0,1,ukhSbiUs1m,1
CDG2FW,9/7/2013,Houston,TX,Monday,0,0,1,8gGfM8Vv0L,0
58NQY7,9/1/2013,Houston,TX,Thursday,0,0,1,Cr8tYGyKp5,1
