DISCOUNT_ID,ORDER_ID,PRICE,QUANTITY,ORDER_DETAIL_ID,ORDER_ITEM_DISCOUNT_AMOUNT,LINE_NUMBER,UNIT_PRICE,MENU_ITEM_ID
,4067414,3,1,11120514,,0,3,96
,4067414,36,4,11120517,,3,9,93
,4067414,22,2,11120515,,1,11,91
,4067414,13,1,11120516,,2,13,92
,4067415,18,2,11120521,,2,9,93
,4067415,3,1,11120523,,4,3,95
,4067415,22,2,11120519,,0,11,91
,4067415,2,1,11120522,,3,2,94
,4067415,26,2,11120520,,1,13,92
,4067416,13,1,11120524,,0,13,92
,4067416,2,1,11120526,,2,2,94
,4067416,9,1,11120525,,1,9,93
,4067417,52,4,11120527,,0,13,92
,4067417,6,2,11120530,,3,3,95
,4067417,2,1,11120529,,2,2,94
,4067417,27,3,11120528,,1,9,93
,4067418,18,2,11120531,,0,9,93
,4067419,2,1,11120533,,1,2,94
,4067419,36,4,11120532,,0,9,93
,4067420,2,1,11120536,,2,2,94
,4067420,9,1,11120535,,1,9,93
,4067420,39,3,11120534,,0,13,92
,4067421,11,1,11120537,,0,11,91
,4067421,9,1,11120538,,1,9,93
,4067422,3,1,11120539,,0,3,96
,4067422,6,2,11120544,,5,3,95
,4067422,2,1,11120543,,4,2,94
,4067422,11,1,11120540,,1,11,91
,4067422,26,2,11120541,,2,13,92
,4067422,36,4,11120542,,3,9,93
,4067423,22,2,11120545,,0,11,91
,4067424,6,2,11120550,,4,3,95
,4067424,18,2,11120548,,2,9,93
,4067424,33,3,11120546,,0,11,91
,4067424,26,2,11120547,,1,13,92
,4067424,2,1,11120549,,3,2,94
,4067425,11,1,11120551,,0,11,91
,4067425,9,1,11120552,,1,9,93
,4067426,9,1,11120555,,2,9,93
,4067426,3,1,11120556,,3,3,95
,4067426,11,1,11120553,,0,11,91
,4067426,26,2,11120554,,1,13,92
,4067427,13,1,11120558,,1,13,92
,4067427,11,1,11120557,,0,11,91
,4067428,13,1,11120559,,0,13,92
,4067428,9,1,11120560,,1,9,93
,4067435,13,1,11120582,,1,13,92
,4067435,9,1,11120583,,2,9,93
,4067435,3,1,11120584,,3,3,95
,4067435,22,2,11120581,,0,11,91
,4067436,9,1,11120585,,0,9,93
,4067437,27,3,11120586,,0,9,93
,4067438,13,1,11120587,,0,13,92
,4067439,13,1,11120588,,0,13,92
,4067440,11,1,11120589,,0,11,91
,4067441,9,1,11120591,,1,9,93
,4067429,22,2,11120561,,0,11,91
,4067429,3,1,11120563,,2,3,95
,4067429,9,1,11120562,,1,9,93
,4067430,3,1,11120564,,0,3,96
,4067430,13,1,11120566,,2,13,92
,4067430,11,1,11120565,,1,11,91
,4067430,18,2,11120567,,3,9,93
,4067431,36,4,11120569,,1,9,93
,4067431,26,2,11120568,,0,13,92
,4067432,13,1,11120570,,0,13,92
,4067433,4,2,11120575,,4,2,94
,4067433,3,1,11120571,,0,3,96
,4067433,22,2,11120572,,1,11,91
,4067433,9,1,11120574,,3,9,93
,4067433,26,2,11120573,,2,13,92
,4067434,22,2,11120576,,0,11,91
,4067434,26,2,11120577,,1,13,92
,4067434,18,2,11120578,,2,9,93
,4067434,3,1,11120580,,4,3,95
,4067434,2,1,11120579,,3,2,94
,4067441,13,1,11120590,,0,13,92
,4067441,2,1,11120592,,2,2,94
,4067442,11,1,11120593,,0,11,91
,4067443,9,1,11120595,,1,9,93
,4067443,39,3,11120594,,0,13,92
,4067444,9,1,11120597,,1,9,93
,4067444,33,3,11120596,,0,11,91
,4067445,26,2,11120599,,1,13,92
,4067445,9,1,11120600,,2,9,93
,4067445,44,4,11120598,,0,11,91
,4067446,11,1,11120601,,0,11,91
,4067447,9,1,11120604,,2,9,93
,4067447,2,1,11120605,,3,2,94
,4067447,22,2,11120602,,0,11,91
,4067447,26,2,11120603,,1,13,92
,4067448,3,1,11120606,,0,3,96
,4067448,11,1,11120607,,1,11,91
,4067448,18,2,11120608,,2,9,93
,4067449,26,2,11120609,,0,13,92
,4067450,11,1,11120610,,0,11,91
,4067450,13,1,11120611,,1,13,92
,4067451,3,1,11120613,,1,3,95
,4067451,27,3,11120612,,0,9,93
,4067452,39,3,11120615,,1,13,92
,4067452,9,1,11120616,,2,9,93
,4067452,33,3,11120614,,0,11,91
,4067453,22,2,11120617,,0,11,91
,4067453,3,1,11120619,,2,3,95
,4067453,9,1,11120618,,1,9,93
,4067454,9,1,11120620,,0,9,102
,4067455,10,1,11120622,,1,10,103
,4067455,24,3,11120621,,0,8,101
,4067456,18,2,11120624,,1,9,102
,4067456,2,1,11120623,,0,2,104
,4067456,10,1,11120625,,2,10,103
,4067457,10,1,11120628,,2,10,103
,4067457,27,3,11120627,,1,9,102
,4067457,32,4,11120626,,0,8,101
,4067458,10,1,11120631,,2,10,103
,4067458,2,1,11120629,,0,2,104
,4067458,8,1,11120630,,1,8,101
,4067459,10,1,11120632,,0,10,103
,4067460,27,3,11120634,,1,9,102
,4067460,8,1,11120633,,0,8,101
,4067461,9,1,11120635,,0,9,102
,4067462,10,1,11120636,,0,10,103
,4067463,16,2,11120637,,0,8,101
,4067464,9,1,11120638,,0,9,102
,4067465,9,3,11120644,,5,3,106
,4067465,24,3,11120639,,0,8,101
,4067465,30,3,11120641,,2,10,103
,4067465,3,1,11120643,,4,3,105
,4067465,27,3,11120640,,1,9,102
,4067465,2,1,11120642,,3,2,104
,4067466,18,2,11120645,,0,9,102
,4067467,10,1,11120646,,0,10,103
,4067468,2,1,11120647,,0,2,104
,4067468,10,1,11120649,,2,10,103
,4067468,27,3,11120648,,1,9,102
,4067469,18,2,11120651,,1,9,102
,4067469,8,1,11120650,,0,8,101
,4067470,10,1,11120653,,1,10,103
,4067470,9,1,11120652,,0,9,102
,4067471,16,2,11120654,,0,8,101
,4067472,9,1,11120655,,0,9,102
,4067473,10,1,11120656,,0,10,103
,4067474,2,1,11120657,,0,2,104
,4067474,30,3,11120659,,2,10,103
,4067474,16,2,11120658,,1,8,101
,4067475,9,1,11120662,,2,9,102
,4067475,16,2,11120661,,1,8,101
,4067475,3,1,11120660,,0,3,106
,4067476,2,1,11120663,,0,2,104
,4067476,16,2,11120664,,1,8,101
,4067477,20,2,11120665,,0,10,103
,4067478,18,2,11120667,,1,9,102
,4067478,8,1,11120666,,0,8,101
,4067478,20,2,11120668,,2,10,103
,4067479,20,2,11120671,,2,10,103
,4067479,2,1,11120669,,0,2,104
,4067479,16,2,11120670,,1,8,101
,4067480,8,1,11120672,,0,8,101
,4067481,30,3,11120675,,2,10,103
,4067481,16,2,11120673,,0,8,101
,4067481,9,1,11120674,,1,9,102
,4067482,18,2,11120676,,0,9,102
,4067483,3,1,11120677,,0,3,105
,4067483,9,1,11120678,,1,9,102
,4067483,20,2,11120679,,2,10,103
,4067484,9,1,11120680,,0,9,102
,4067484,10,1,11120681,,1,10,103
,4067485,18,2,11120683,,1,9,102
,4067485,3,1,11120682,,0,3,106
,4067485,10,1,11120684,,2,10,103
,4067486,2,1,11120685,,0,2,104
,4067486,8,1,11120686,,1,8,101
,4067486,18,2,11120687,,2,9,102
,4067487,9,1,11120689,,1,9,102
,4067487,8,1,11120688,,0,8,101
,4067487,10,1,11120690,,2,10,103
,4067492,10,1,11120702,,2,10,103
,4067492,24,3,11120700,,0,8,101
,4067493,6,2,11120706,,3,3,105
,4067493,9,1,11120704,,1,9,102
,4067493,10,1,11120705,,2,10,103
,4067493,3,1,11120707,,4,3,106
,4067493,32,4,11120703,,0,8,101
,4067494,27,3,11120709,,1,9,102
,4067494,24,3,11120708,,0,8,101
,4067494,3,1,11120712,,4,3,106
,4067494,4,2,11120711,,3,2,104
,4067494,20,2,11120710,,2,10,103
,4067495,8,1,11120713,,0,8,101
,4067496,9,1,11120715,,1,9,102
,4067496,8,1,11120714,,0,8,101
,4067497,9,1,11120717,,1,9,102
,4067497,3,1,11120719,,3,3,105
,4067497,24,3,11120716,,0,8,101
,4067497,3,1,11120720,,4,3,106
,4067497,10,1,11120718,,2,10,103
,4067498,10,1,11120721,,0,10,103
,4067499,20,2,11120723,,1,10,103
,4067499,9,1,11120722,,0,9,102
,4067500,20,2,11120724,,0,10,103
,4067501,3,1,11120728,,3,3,105
,4067501,16,2,11120725,,0,8,101
,4067501,6,2,11120729,,4,3,106
,4067501,9,1,11120726,,1,9,102
,4067501,10,1,11120727,,2,10,103
,4067502,16,2,11120731,,1,8,101
,4067502,9,1,11120732,,2,9,102
,4067502,3,1,11120730,,0,3,105
,4067503,8,1,11120733,,0,8,101
,4067504,8,1,11120735,,1,8,101
,4067504,3,1,11120734,,0,3,106
,4067504,20,2,11120737,,3,10,103
,4067504,27,3,11120736,,2,9,102
,4067505,10,1,11120739,,1,10,103
,4067505,8,1,11120738,,0,8,101
,4067506,9,1,11120742,,2,9,102
,4067488,8,1,11120691,,0,8,101
,4067488,18,2,11120692,,1,9,102
,4067488,20,2,11120693,,2,10,103
,4067489,20,2,11120694,,0,10,103
,4067490,20,2,11120697,,2,10,103
,4067490,2,1,11120695,,0,2,104
,4067490,9,1,11120696,,1,9,102
,4067491,2,1,11120698,,0,2,104
,4067491,18,2,11120699,,1,9,102
,4067492,9,1,11120701,,1,9,102
,4067506,3,1,11120740,,0,3,106
,4067506,24,3,11120741,,1,8,101
,4067507,20,2,11120746,,3,10,103
,4067507,8,1,11120744,,1,8,101
,4067507,9,1,11120745,,2,9,102
,4067507,3,1,11120743,,0,3,106
,4067508,10,1,11120748,,1,10,103
,4067508,9,1,11120747,,0,9,102
,4067509,12,4,11120753,,4,3,105
,4067509,24,3,11120749,,0,8,101
,4067509,2,1,11120752,,3,2,104
,4067509,18,2,11120750,,1,9,102
,4067509,30,3,11120751,,2,10,103
,4067510,10,1,11120754,,0,10,103
,4067511,9,1,11120755,,0,9,102
,4067512,3,1,11120757,,1,3,106
,4067512,20,2,11120759,,3,10,103
,4067512,2,1,11120756,,0,2,104
,4067512,24,3,11120758,,2,8,101
,4067513,9,1,11120761,,1,9,102
,4067513,3,1,11120760,,0,3,106
,4067514,20,2,11120762,,0,10,103
,4067515,18,2,11120764,,1,9,102
,4067515,20,2,11120765,,2,10,103
,4067515,16,2,11120763,,0,8,101
,4067516,10,1,11120767,,1,10,103
,4067516,9,1,11120766,,0,9,102
,4067517,8,1,11120768,,0,8,101
,4067518,4,2,11120772,,3,2,104
,4067518,18,2,11120770,,1,9,102
,4067518,3,1,11120773,,4,3,106
,4067518,16,2,11120769,,0,8,101
,4067518,10,1,11120771,,2,10,103
,4067519,9,1,11120774,,0,9,102
,4067520,8,1,11120775,,0,8,101
,4067521,30,3,11120778,,2,10,103
,4067521,4,2,11120779,,3,2,104
,4067521,24,3,11120776,,0,8,101
,4067521,3,1,11120780,,4,3,105
,4067521,9,1,11120777,,1,9,102
,4067521,3,1,11120781,,5,3,106
,4067522,9,1,11120782,,0,9,102
,4067523,8,1,11120783,,0,8,101
,4067524,20,2,11120785,,1,10,103
,4067524,9,1,11120784,,0,9,102
,4067525,9,3,11120786,,0,3,105
,4067525,70,7,11120788,,2,10,103
,4067525,8,1,11120787,,1,8,101
,4067526,8,1,11120789,,0,8,101
,4067527,9,1,11120791,,1,9,102
,4067527,8,1,11120790,,0,8,101
,4067527,3,1,11120793,,3,3,105
,4067527,10,1,11120792,,2,10,103
,4067527,3,1,11120794,,4,3,106
,4067528,32,4,11120795,,0,8,101
,4067528,20,2,11120796,,1,10,103
,4067529,8,1,11120797,,0,8,101
,4067530,8,1,11120798,,0,8,101
,4067530,10,1,11120799,,1,10,103
,4067531,2,1,11120803,,3,2,104
,4067531,16,2,11120800,,0,8,101
,4067531,30,3,11120802,,2,10,103
,4067531,3,1,11120804,,4,3,105
,4067531,18,2,11120801,,1,9,102
,4067532,10,1,11120807,,2,10,103
,4067532,3,1,11120805,,0,3,105
,4067532,8,1,11120806,,1,8,101
,4067533,3,1,11120808,,0,3,105
,4067533,10,1,11120810,,2,10,103
,4067533,16,2,11120809,,1,8,101
,4067534,24,3,11120812,,1,8,101
,4067534,3,1,11120811,,0,3,105
,4067534,27,3,11120813,,2,9,102
,4067535,10,1,11120816,,2,10,103
,4067535,18,2,11120815,,1,9,102
,4067535,8,1,11120814,,0,8,101
,4067536,10,1,11120817,,0,10,103
,4067537,30,3,11120820,,2,10,103
,4067537,40,5,11120818,,0,8,101
,4067537,9,1,11120819,,1,9,102
,4067537,3,1,11120822,,4,3,105
,4067537,2,1,11120821,,3,2,104
,4067538,8,1,11120823,,0,8,101
,4067539,24,3,11120824,,0,8,101
,4067539,6,2,11120828,,4,3,106
,4067539,10,1,11120826,,2,10,103
,4067539,2,1,11120827,,3,2,104
,4067539,18,2,11120825,,1,9,102
,4067540,30,3,11120831,,2,10,103
,4067540,16,2,11120830,,1,8,101
,4067540,2,1,11120829,,0,2,104
,4067541,20,2,11120835,,3,10,103
,4067541,8,1,11120833,,1,8,101
,4067541,3,1,11120832,,0,3,106
,4067541,9,1,11120834,,2,9,102
,4067542,8,1,11120836,,0,8,101
,4067542,9,1,11120837,,1,9,102
,4067543,27,3,11120840,,2,9,102
,4067543,3,1,11120838,,0,3,105
,4067543,16,2,11120839,,1,8,101
,7645335,12,4,21001873,,5,3,19
,7645335,2,1,21001870,,2,2,14
,7645335,3,1,21001871,,3,3,15
,7645335,12,2,21001868,,0,6,12
,7645335,7,1,21001869,,1,7,13
,7645335,5,1,21001872,,4,5,18
,7645336,6,2,21001875,,1,3,19
,7645336,5,1,21001874,,0,5,18
,7645337,3,1,21001876,,0,3,19
,7645337,7,1,21001877,,1,7,13
,4069976,11,1,11127096,,0,11,153
,4069977,11,1,11127098,,1,11,153
,4069977,22,2,11127097,,0,11,152
,4069977,22,2,11127099,,2,11,151
,4069978,22,2,11127100,,0,11,152
,4069979,11,1,11127101,,0,11,151
,4069980,3,1,11127102,,0,3,155
,4069980,33,3,11127103,,1,11,151
,4069981,22,2,11127104,,0,11,152
,4069982,22,2,11127105,,0,11,151
,4069983,44,4,11127106,,0,11,152
,4069983,11,1,11127107,,1,11,151
,4069984,11,1,11127109,,1,11,153
,4069984,11,1,11127111,,3,11,151
,4069984,11,1,11127108,,0,11,152
,4069984,3,1,11127110,,2,3,155
,4069985,11,1,11127112,,0,11,152
,4069986,11,1,11127113,,0,11,151
,4069987,22,2,11127114,,0,11,151
,4069988,11,1,11127115,,0,11,153
,7645328,5,1,21001848,,3,5,18
,7645329,12,2,21001851,,1,6,12
,7645329,6,2,21001850,,0,3,19
,7645329,4,2,21001852,,2,2,14
,7645330,4,1,21001853,,0,4,17
,7645330,7,1,21001855,,2,7,13
,7645330,3,1,21001856,,3,3,15
,7645330,3,1,21001854,,1,3,19
,7645331,6,2,21001857,,0,3,19
,7645331,6,1,21001858,,1,6,12
,7645331,2,1,21001859,,2,2,14
,7645332,6,1,21001860,,0,6,11
,7645332,6,1,21001861,,1,6,12
,7645333,5,1,21001862,,0,5,18
,7645333,6,1,21001863,,1,6,11
,7645334,3,1,21001864,,0,3,19
,7645334,5,1,21001865,,1,5,18
,7645334,6,1,21001866,,2,6,11
,7645334,6,1,21001867,,3,6,12
,7645327,2,1,21001841,,2,2,14
,7645327,12,2,21001839,,0,6,11
,7645327,7,1,21001840,,1,7,13
,7645327,3,1,21001843,,4,3,16
,7645327,6,2,21001844,,5,3,19
,7645327,3,1,21001842,,3,3,15
,7645328,3.5,1,21001845,,0,3.5,10
,7645328,3,1,21001849,,4,3,19
,7645328,6,1,21001846,,1,6,12
,7645328,14,2,21001847,,2,7,13
,7645340,6,1,21001889,,2,6,12
,7645340,6,1,21001888,,1,6,11
,7645341,7,1,21001892,,2,7,13
,7645341,5,1,21001895,,5,5,18
,7645341,8,2,21001894,,4,4,17
,7645341,6,1,21001891,,1,6,12
,7645341,3,1,21001893,,3,3,16
,7645341,6,1,21001890,,0,6,11
,7645342,5,1,21001897,,1,5,18
,7645342,3.5,1,21001896,,0,3.5,10
,7645350,3,1,21001916,,2,3,15
,7645351,14,2,21001920,,1,7,13
,7645351,6,1,21001919,,0,6,12
,7645352,8,2,21001921,,0,4,17
,7645352,7,1,21001923,,2,7,13
,7645352,6,1,21001922,,1,6,12
,7645353,6,1,21001924,,0,6,11
,7645353,7,1,21001925,,1,7,13
,7645354,3,1,21001928,,2,3,15
,7645354,2,1,21001927,,1,2,14
,7645338,2,1,21001881,,3,2,14
,7645338,5,1,21001884,,6,5,18
,7645338,6,1,21001878,,0,6,11
,7645338,21,3,21001880,,2,7,13
,7645338,24,4,21001879,,1,6,12
,7645338,3,1,21001882,,4,3,16
,7645338,4,1,21001883,,5,4,17
,7645339,2,1,21001886,,1,2,14
,7645339,12,2,21001885,,0,6,11
,7645340,3.5,1,21001887,,0,3.5,10
,7645354,4,1,21001929,,3,4,17
,7645354,6,1,21001926,,0,6,12
,7645354,3,1,21001930,,4,3,19
,7645355,4,1,21001937,,6,4,17
,7645355,7,1,21001933,,2,7,13
,7645355,3,1,21001935,,4,3,15
,7645355,6,1,21001931,,0,6,11
,7645355,3,1,21001938,,7,3,19
,7645355,12,2,21001932,,1,6,12
,7645355,2,1,21001934,,3,2,14
,7645348,7,1,21001908,,0,7,13
,7645349,6,1,21001909,,0,6,11
,7645349,6,1,21001910,,1,6,12
,7645349,4,1,21001911,,2,4,17
,7645349,5,1,21001912,,3,5,18
,7645349,3,1,21001913,,4,3,19
,7645350,3,1,21001918,,4,3,19
,7645350,6,1,21001915,,1,6,12
,7645350,6,1,21001914,,0,6,11
,7645350,12,3,21001917,,3,4,17
,7645342,3,1,21001898,,2,3,19
,7645343,10,2,21001899,,0,5,18
,7645343,3,1,21001900,,1,3,15
,7645344,5,1,21001901,,0,5,18
,7645345,4,1,21001902,,0,4,17
,7645345,7,1,21001905,,3,7,13
,7645345,12,2,21001904,,2,6,12
,7645345,6,1,21001903,,1,6,11
,7645346,3,1,21001906,,0,3,19
,7645347,5,1,21001907,,0,5,18
,7645355,3,1,21001936,,5,3,16
,7645356,3,1,21001939,,0,3,19
,7645357,6,1,21001941,,1,6,11
,7645357,4,1,21001940,,0,4,17
,7645358,7,1,21001943,,1,7,13
,7645358,6,1,21001942,,0,6,11
,7645359,3,1,21001944,,0,3,19
,7645360,3,1,21001948,,3,3,15
,7645360,7,1,21001947,,2,7,13
,7645360,6,1,21001946,,1,6,11
,7645363,12,2,21001958,,3,6,12
,7645364,9,3,21001963,,4,3,19
,7645364,3,1,21001961,,2,3,15
,7645364,18,3,21001960,,1,6,12
,7645364,6,2,21001962,,3,3,16
,7645364,3.5,1,21001959,,0,3.5,10
,7645365,9,3,21001969,,5,3,19
,7645365,3,1,21001966,,2,3,15
,7645365,8,2,21001967,,3,4,17
,7645365,10,2,21001968,,4,5,18
,7645372,4,1,21001986,,2,4,17
,7645373,7,1,21001989,,0,7,13
,7645374,3.5,1,21001990,,0,3.5,10
,7645374,12,2,21001991,,1,6,12
,7645374,4,1,21001993,,3,4,17
,7645374,3,1,21001992,,2,3,15
,7645374,5,1,21001994,,4,5,18
,7645375,5,1,21001995,,0,5,18
,7645376,6,2,21002000,,4,3,16
,7645376,4,1,21002001,,5,4,17
,7645360,6,2,21001949,,4,3,19
,7645360,3.5,1,21001945,,0,3.5,10
,7645361,6,1,21001952,,2,6,12
,7645361,7,1,21001953,,3,7,13
,7645361,10,2,21001951,,1,5,18
,7645361,3,1,21001950,,0,3,16
,7645362,6,1,21001954,,0,6,11
,7645363,3,1,21001955,,0,3,16
,7645363,4,1,21001956,,1,4,17
,7645363,6,1,21001957,,2,6,11
,7645376,3,1,21001999,,3,3,15
,7645376,12,2,21001997,,1,6,12
,7645376,6,1,21001996,,0,6,11
,7645376,14,2,21001998,,2,7,13
,7645377,3,1,21002002,,0,3,19
,7645377,7,1,21002005,,3,7,13
,7645377,5,1,21002003,,1,5,18
,7645377,6,1,21002004,,2,6,11
,7645378,7,1,21002006,,0,7,13
,7645379,3,1,21002008,,1,3,19
,7645370,8,2,21001979,,3,4,17
,7645370,3,1,21001978,,2,3,16
,7645370,10,2,21001980,,4,5,18
,7645370,7,1,21001977,,1,7,13
,7645371,14,2,21001983,,1,7,13
,7645371,18,3,21001982,,0,6,11
,7645372,3,1,21001988,,4,3,19
,7645372,5,1,21001987,,3,5,18
,7645372,6,1,21001984,,0,6,12
,7645372,2,1,21001985,,1,2,14
,7645365,6,1,21001965,,1,6,12
,7645365,6,1,21001964,,0,6,11
,7645366,4,1,21001970,,0,4,17
,7645367,4,1,21001971,,0,4,17
,7645368,3,1,21001973,,1,3,19
,7645368,5,1,21001972,,0,5,18
,7645369,6,2,21001974,,0,3,19
,7645369,3,1,21001975,,1,3,15
,7645370,3,1,21001981,,5,3,19
,7645370,18,3,21001976,,0,6,11
,7645379,5,1,21002007,,0,5,18
,7645380,6,1,21002009,,0,6,11
,7645380,3,1,21002010,,1,3,19
,7645380,2,1,21002011,,2,2,14
,7645381,5,1,21002014,,2,5,18
,7645381,3,1,21002012,,0,3,19
,7645381,12,2,21002015,,3,6,11
,7645381,12,3,21002013,,1,4,17
,7645382,2,1,21002018,,2,2,14
,7645382,5,1,21002016,,0,5,18
,7645382,14,2,21002017,,1,7,13
,7645383,5,1,21002020,,1,5,18
,7645383,4,1,21002019,,0,4,17
,7645383,12,2,21002021,,2,6,11
,7645384,6,2,21002027,,5,3,19
,7645384,6,2,21002025,,3,3,15
,7645384,6,1,21002023,,1,6,12
,7645384,7,1,21002024,,2,7,13
,7645384,5,1,21002026,,4,5,18
,7645384,6,1,21002022,,0,6,11
,7645385,6,1,21002029,,1,6,12
,7645385,3,1,21002030,,2,3,15
,7645385,3,1,21002031,,3,3,16
,7645385,3,1,21002032,,4,3,19
,7645385,6,1,21002028,,0,6,11
,7645386,10,2,21002034,,1,5,18
,7645386,4,1,21002033,,0,4,17
,7645386,3,1,21002035,,2,3,19
,7645387,3.5,1,21002037,,1,3.5,10
,7645387,4,1,21002036,,0,4,17
,7645387,18,3,21002038,,2,6,12
,7645387,28,4,21002039,,3,7,13
,7645388,3,1,21002044,,4,3,15
,7645388,4,2,21002043,,3,2,14
,7645388,7,1,21002042,,2,7,13
,7645388,8,2,21002045,,5,4,17
,7645388,6,1,21002041,,1,6,12
,7645388,6,1,21002040,,0,6,11
,7645389,3,1,21002046,,0,3,19
,7645390,3,1,21002049,,2,3,16
,7645390,8,2,21002050,,3,4,17
,7645390,5,1,21002051,,4,5,18
,7645390,7,2,21002047,,0,3.5,10
,7645390,12,2,21002048,,1,6,11
,7645390,9,3,21002052,,5,3,19
,7645391,3,1,21002053,,0,3,19
,7645391,7,1,21002054,,1,7,13
,7645392,5,1,21002056,,1,5,18
,7645392,7,1,21002058,,3,7,13
,7645392,3.5,1,21002057,,2,3.5,10
,7645397,6,1,21002075,,1,6,11
,7645398,3,1,21002079,,0,3,19
,7645398,6,1,21002080,,1,6,11
,7645399,4,1,21002085,,4,4,17
,7645399,2,1,21002083,,2,2,14
,7645399,7,1,21002082,,1,7,13
,7645399,5,1,21002086,,5,5,18
,7645399,3,1,21002084,,3,3,16
,7645399,6,1,21002081,,0,6,12
,7645400,6,1,21002088,,1,6,12
,7645392,4,1,21002055,,0,4,17
,7645393,5,1,21002059,,0,5,18
,7645393,14,2,21002061,,2,7,13
,7645393,3.5,1,21002060,,1,3.5,10
,7645394,4,1,21002062,,0,4,17
,7645394,6,1,21002065,,3,6,12
,7645394,3,1,21002064,,2,3,19
,7645394,15,3,21002063,,1,5,18
,7645395,14,2,21002068,,2,7,13
,7645395,10,2,21002066,,0,5,18
,7645400,7,1,21002089,,2,7,13
,7645400,3,1,21002091,,4,3,16
,7645400,8,2,21002092,,5,4,17
,7645400,6,2,21002090,,3,3,15
,7645400,10,2,21002093,,6,5,18
,7645400,3.5,1,21002087,,0,3.5,10
,7645401,3,1,21002094,,0,3,19
,7645401,6,1,21002096,,2,6,11
,7645401,5,1,21002095,,1,5,18
,7645402,2,1,21002100,,3,2,14
,7645402,42,7,21002098,,1,6,12
,7645402,3.5,1,21002097,,0,3.5,10
,7645402,7,1,21002099,,2,7,13
,7645402,3,1,21002101,,4,3,16
,7645403,6,1,21002102,,0,6,11
,7645403,8,2,21002106,,4,4,17
,7645403,3,1,21002105,,3,3,16
,7645403,5,1,21002107,,5,5,18
,7645403,6,1,21002103,,1,6,12
,7645403,2,1,21002104,,2,2,14
,7645404,10,2,21002109,,1,5,18
,7645404,12,4,21002110,,2,3,19
,7645404,6,1,21002108,,0,6,11
,7645405,2,1,21002115,,4,2,14
,7645405,6,1,21002113,,2,6,12
,7645405,3.5,1,21002111,,0,3.5,10
,7645405,7,1,21002114,,3,7,13
,7645405,10,2,21002117,,6,5,18
,7645405,3,1,21002118,,7,3,19
,7645405,6,1,21002112,,1,6,11
,7645395,6,1,21002067,,1,6,11
,7645395,2,1,21002069,,3,2,14
,7645396,3,1,21002070,,0,3,16
,7645396,7,1,21002073,,3,7,13
,7645396,5,1,21002072,,2,5,18
,7645396,4,1,21002071,,1,4,17
,7645397,3.5,1,21002074,,0,3.5,10
,7645397,3,1,21002078,,4,3,19
,7645397,3,1,21002076,,2,3,16
,7645397,15,3,21002077,,3,5,18
,7645405,4,1,21002116,,5,4,17
,7645406,3,1,21002121,,2,3,19
,7645406,18,3,21002122,,3,6,12
,7645406,6,1,21002119,,0,6,11
,7645406,5,1,21002120,,1,5,18
,7645407,6,1,21002124,,1,6,11
,7645407,12,3,21002123,,0,4,17
,7645408,2,1,21002126,,1,2,14
,7645408,7,1,21002125,,0,7,13
,7645408,8,2,21002128,,3,4,17
,7645408,3,1,21002127,,2,3,15
,7645408,5,1,21002129,,4,5,18
,7645408,3,1,21002130,,5,3,19
,7645409,15,3,21002136,,5,5,18
,7645409,2,1,21002134,,3,2,14
,7645409,6,2,21002137,,6,3,19
,7645409,3,1,21002135,,4,3,16
,7645409,7,1,21002133,,2,7,13
,7645409,3.5,1,21002131,,0,3.5,10
,7645409,6,1,21002132,,1,6,12
,7645410,6,1,21002139,,1,6,12
,7645410,3,1,21002138,,0,3,19
,7645411,4,1,21002140,,0,4,17
,7645411,3,1,21002141,,1,3,19
,7645412,3,1,21002143,,1,3,19
,7645412,8,2,21002142,,0,4,17
,7645412,7,1,21002144,,2,7,13
,7645413,18,3,21002146,,1,6,12
,7645413,7,1,21002147,,2,7,13
,7645413,10,2,21002149,,4,5,18
,7645413,4,1,21002148,,3,4,17
,7645413,3.5,1,21002145,,0,3.5,10
,7645414,3,1,21002150,,0,3,19
,7645414,6,1,21002151,,1,6,11
,7645415,7,1,21002152,,0,7,13
,7645416,5,1,21002153,,0,5,18
,7645416,7,1,21002154,,1,7,13
,7645417,12,2,21002155,,0,6,12
,7645418,4,1,21002160,,4,4,17
,7645418,4,2,21002158,,2,2,14
,7645418,6,1,21002156,,0,6,12
,7645418,5,1,21002161,,5,5,18
,7645418,7,1,21002157,,1,7,13
,7645418,3,1,21002159,,3,3,16
,7645419,7,1,21002162,,0,7,13
,7645420,12,2,21002164,,1,6,12
,7645420,7,1,21002165,,2,7,13
,7645420,4,1,21002163,,0,4,17
,7645420,3,1,21002166,,3,3,15
,7645421,7,1,21002169,,2,7,13
,7645424,6,1,21002176,,0,6,11
,7645424,8,2,21002177,,1,4,17
,7645425,12,2,21002181,,1,6,12
,7645425,6,2,21002183,,3,3,16
,7645425,10,2,21002184,,4,5,18
,7645425,3,1,21002185,,5,3,19
,7645425,3,1,21002182,,2,3,15
,7645425,6,1,21002180,,0,6,11
,7645426,4,1,21002186,,0,4,17
,7645426,6,1,21002187,,1,6,11
,7645421,6,1,21002168,,1,6,12
,7645421,5,1,21002170,,3,5,18
,7645421,12,2,21002167,,0,6,11
,7645421,6,2,21002171,,4,3,19
,7645422,3,1,21002172,,0,3,19
,7645422,7,1,21002173,,1,7,13
